,arctic_trend,world_trend,AA,Ensemble_member,Model,No_arctic_crossing_year,World_crossing_year,gap
114,0.08438722123511845,0.01917446974545711,4.4010198120400075,r6i1p1f1,MIROC6,2036.614,2031.334,5.279999999999973
115,0.051361570733032845,0.018810818205746635,2.7304272558086855,r7i1p1f1,MIROC6,2031.149,2027.989,3.1599999999998545
116,0.02747560949584065,0.015005855400958341,1.8309925533526024,r8i1p1f1,MIROC6,2035.58,2031.861,3.7189999999998236
117,0.05866879504818535,0.017572527960655362,3.338665625090706,r9i1p1f1,MIROC6,2035.316,2029.616,5.7000000000000455
118,0.03587319196290566,0.009423697243686368,3.8067003889518802,r1i1p1f1,MPI-ESM1-2-HR,,,
119,0.034259387900047227,0.009657577289656149,3.547410170534292,r2i1p1f1,MPI-ESM1-2-HR,,,
120,0.023606514044523446,0.010435169846034315,2.2622069782117293,r10i1p1f1,MPI-ESM1-2-LR,,,
121,0.020070378149821155,0.010560067739411922,1.9005917997017368,r1i1p1f1,MPI-ESM1-2-LR,,,
122,0.024594558654073496,0.01307215505538935,1.8814463682431402,r2i1p1f1,MPI-ESM1-2-LR,,,
123,0.02614725277260714,0.01018121935693421,2.568184797511391,r3i1p1f1,MPI-ESM1-2-LR,,,
124,0.037034676253849826,0.0103251067702281,3.586856492432345,r4i1p1f1,MPI-ESM1-2-LR,,,
125,0.01717537151201528,0.011194979006629559,1.5342031013943116,r5i1p1f1,MPI-ESM1-2-LR,,,
126,0.02610700086300684,0.00904527854177793,2.8862572603402965,r6i1p1f1,MPI-ESM1-2-LR,,,
127,0.025574856463569873,0.009728054590251646,2.6289795381286303,r7i1p1f1,MPI-ESM1-2-LR,,,
128,0.022330168770661067,0.009351562857150659,2.3878542134362424,r8i1p1f1,MPI-ESM1-2-LR,,,
129,0.029817499530492165,0.011942510304670655,2.4967530920890804,r9i1p1f1,MPI-ESM1-2-LR,,,
130,0.04610197281149749,0.01880802300096036,2.4511865393371473,r1i1p1f1,MRI-ESM2-0,2027.795,2025.147,2.6480000000001382
131,0.02245524806456988,0.015768376374562385,1.4240684983138014,r1i1p1f1,NESM3,2033.017,2026.881,6.135999999999967
132,0.04794171484236192,0.014447006830228265,3.318453116672641,r2i1p1f1,NESM3,2043.474,2033.463,10.010999999999967
133,0.006411867688519353,0.01420922562624106,0.4512468066295013,r1i1p1f1,NorESM2-LM,2032.248,2031.161,1.086999999999989
134,0.037957855984573796,0.015096437378414474,2.514358522683474,r1i1p1f1,NorESM2-MM,2037.758,2031.829,5.929000000000087
135,0.08654524300196025,0.0432836986520449,1.9994881606050432,r1i1p1f1,TaiESM1,2022.433,2020.597,1.8360000000000127
136,0.0906474321815226,0.021790129057249526,4.1600227306301525,r10i1p1f2,UKESM1-0-LL,2029.961,2025.097,4.864000000000033
137,0.15544370366893798,0.03995777722995694,3.8901989661326684,r11i1p1f2,UKESM1-0-LL,2022.588,2020.275,2.3129999999998745
138,0.1389702787693567,0.034948097076298416,3.9764762718255544,r12i1p1f2,UKESM1-0-LL,2024.348,2022.101,2.2469999999998436
139,0.12645917117018415,0.02921501807129289,4.328567275282462,r16i1p1f2,UKESM1-0-LL,2027.913,2023.814,4.098999999999933
140,0.10907317255584255,0.024240525788312896,4.49962073877251,r17i1p1f2,UKESM1-0-LL,2029.156,2024.313,4.842999999999847
141,0.11902488517922422,0.025669395128731242,4.636840275445448,r18i1p1f2,UKESM1-0-LL,2033.028,2027.643,5.384999999999991
142,0.10607616326532249,0.02887541197079627,3.673580947437382,r19i1p1f2,UKESM1-0-LL,2027.359,2024.238,3.120999999999867
143,0.12824953635281297,0.027682704958314326,4.632839765692551,r1i1p1f2,UKESM1-0-LL,2027.137,2023.669,3.467999999999847
144,0.1972178871208144,0.04501709303352268,4.380955628875304,r2i1p1f2,UKESM1-0-LL,2024.187,2021.195,2.991999999999962
145,0.15468847211738496,0.034064504412998985,4.541045724368618,r3i1p1f2,UKESM1-0-LL,2027.563,2024.073,3.490000000000009
146,0.1385406227287736,0.03282641222589735,4.220400992207013,r4i1p1f2,UKESM1-0-LL,2029.532,2025.348,4.183999999999969
147,0.12079908122750523,0.025510009313186404,4.735360138228677,r8i1p1f2,UKESM1-0-LL,2028.749,2024.517,4.231999999999971
148,0.14849882158680444,0.03822952114835385,3.884401821580199,r9i1p1f2,UKESM1-0-LL,2022.305,2020.214,2.091000000000122
149,0.083174366687014,0.02315864426299069,3.5915041373960346,r1i1p1f2,UKESM1-1-LL,2030.861,2026.931,3.9300000000000637
