,Model,Ensemble_member,No_arctic_crossing_year,World_crossing_year,gap
58,CanESM5,r4i1p1f1,2042.218,2035.661,6.557000000000016
59,CanESM5,r4i1p2f1,2037.923,2033.469,4.453999999999951
60,CanESM5,r5i1p1f1,2035.388,2031.164,4.223999999999933
61,CanESM5,r5i1p2f1,2040.388,2037.426,2.961999999999989
62,CanESM5,r6i1p1f1,2036.488,2030.898,5.5900000000001455
63,CanESM5,r6i1p2f1,2036.4,2032.705,3.6950000000001637
64,CanESM5,r7i1p1f1,2037.774,2032.157,5.616999999999962
65,CanESM5,r7i1p2f1,2042.299,2035.916,6.383000000000038
66,CanESM5,r8i1p1f1,2039.735,2033.991,5.7439999999999145
67,CanESM5,r8i1p2f1,2041.074,2034.413,6.661000000000058
68,CanESM5,r9i1p1f1,2034.442,2027.928,6.513999999999896
69,CanESM5,r9i1p2f1,2039.255,2035.0,4.255000000000109
70,EC-Earth3-Veg,r5i1p1f1,2041.195,2036.311,4.8840000000000146
71,EC-Earth3-Veg,r1i1p1f1,2047.005,2042.061,4.944000000000187
72,CAMS-CSM1-0,r1i1p1f1,2042.769,2038.949,3.8199999999999363
73,MPI-ESM1-2-HR,r1i1p1f1,2042.666,2036.844,5.821999999999889
74,MPI-ESM1-2-HR,r2i1p1f1,2044.975,2039.905,5.069999999999936
75,ACCESS-ESM1-5,r1i1p1f1,2028.441,2026.797,1.6440000000000055
76,ACCESS-ESM1-5,r2i1p1f1,2035.623,2033.354,2.2690000000000055
77,ACCESS-ESM1-5,r3i1p1f1,2032.39,2026.54,5.850000000000136
78,MIROC-ES2L,r1i1p1f2,2036.603,2032.058,4.545000000000073
79,MIROC-ES2L,r2i1p1f2,2030.758,2026.291,4.467000000000098
80,ACCESS-CM2,r1i1p1f1,2028.44,2025.016,3.423999999999978
81,ACCESS-CM2,r2i1p1f1,2030.521,2027.185,3.3360000000000127
82,MCM-UA-1-0,r1i1p1f2,2046.207,2033.327,12.88000000000011
83,MPI-ESM1-2-LR,r10i1p1f1,2037.944,2033.691,4.252999999999929
84,MPI-ESM1-2-LR,r1i1p1f1,2037.712,2031.573,6.138999999999896
85,MPI-ESM1-2-LR,r2i1p1f1,2045.271,2042.112,3.158999999999878
86,MPI-ESM1-2-LR,r3i1p1f1,2039.238,2034.959,4.278999999999996
87,MPI-ESM1-2-LR,r4i1p1f1,2043.563,2037.201,6.36200000000008
88,MPI-ESM1-2-LR,r5i1p1f1,2048.694,2039.219,9.474999999999909
89,MPI-ESM1-2-LR,r6i1p1f1,2041.703,2036.234,5.469000000000051
90,MPI-ESM1-2-LR,r7i1p1f1,2040.336,2033.595,6.7409999999999854
91,MPI-ESM1-2-LR,r8i1p1f1,2034.936,2028.689,6.246999999999844
92,MPI-ESM1-2-LR,r9i1p1f1,2038.849,2032.6,6.249000000000024
93,CanESM5-CanOE,r1i1p2f1,2037.488,2031.066,6.4220000000000255
94,CanESM5-CanOE,r2i1p2f1,2034.883,2030.425,4.458000000000084
95,CanESM5-CanOE,r3i1p2f1,2038.334,2033.005,5.328999999999951
96,UKESM1-0-LL,r10i1p1f2,2031.174,2027.072,4.102000000000089
97,UKESM1-0-LL,r11i1p1f2,2026.471,2024.257,2.213999999999942
98,UKESM1-0-LL,r12i1p1f2,2025.877,2023.152,2.724999999999909
99,UKESM1-0-LL,r13i1p1f2,2026.187,2024.029,2.1579999999999018
100,UKESM1-0-LL,r16i1p1f2,2031.721,2028.444,3.2770000000000437
101,UKESM1-0-LL,r17i1p1f2,2030.902,2026.454,4.448000000000093
102,UKESM1-0-LL,r18i1p1f2,2031.342,2026.209,5.133000000000038
103,UKESM1-0-LL,r19i1p1f2,2028.281,2025.909,2.3719999999998436
104,UKESM1-0-LL,r1i1p1f2,2027.118,2024.994,2.1240000000000236
105,UKESM1-0-LL,r2i1p1f2,2026.952,2023.848,3.104000000000042
106,UKESM1-0-LL,r3i1p1f2,2031.084,2027.386,3.6980000000000928
107,UKESM1-0-LL,r4i1p1f2,2026.414,2023.725,2.689000000000078
108,UKESM1-0-LL,r8i1p1f2,2028.827,2025.421,3.405999999999949
109,UKESM1-0-LL,r9i1p1f2,2027.616,2025.102,2.5139999999998963
110,CNRM-CM6-1-HR,r1i1p1f2,2032.823,2029.465,3.3580000000001746
111,HadGEM3-GC31-LL,r1i1p1f3,2035.318,2027.261,8.057000000000016
112,HadGEM3-GC31-LL,r2i1p1f3,2033.508,2029.234,4.274000000000115
113,HadGEM3-GC31-LL,r3i1p1f3,2026.954,2025.094,1.8599999999999
114,HadGEM3-GC31-LL,r4i1p1f3,2025.706,2023.602,2.1039999999998145
115,HadGEM3-GC31-LL,r5i1p1f3,2030.93,2025.302,5.628000000000156
116,CMCC-CM2-SR5,r1i1p1f1,2034.522,2031.302,3.2200000000000273
117,CMCC-ESM2,r1i1p1f1,2033.064,2029.602,3.461999999999989
118,NorESM2-LM,r1i1p1f1,2043.913,2039.159,4.753999999999905
119,NorESM2-LM,r2i1p1f1,2033.222,2031.273,1.9490000000000691
120,NorESM2-LM,r3i1p1f1,2023.771,2022.92,0.8509999999998854
121,EC-Earth3-CC,r1i1p1f1,2049.368,2042.837,6.530999999999949
122,EC-Earth3,r10i1p1f1,2028.807,2027.101,1.7059999999999036
123,EC-Earth3,r12i1p1f1,2038.2,2035.506,2.69399999999996
124,EC-Earth3,r14i1p1f1,2042.172,2036.311,5.861000000000104
125,EC-Earth3,r16i1p1f1,2042.325,2036.42,5.904999999999973
126,EC-Earth3,r17i1p1f1,2036.715,2029.948,6.766999999999825
127,EC-Earth3,r18i1p1f1,2030.666,2027.382,3.283999999999878
128,EC-Earth3,r19i1p1f1,2026.999,2023.488,3.5109999999999673
129,EC-Earth3,r1i1p1f1,2044.052,2041.09,2.961999999999989
130,EC-Earth3,r20i1p1f1,2032.177,2028.125,4.051999999999907
131,EC-Earth3,r21i1p1f1,2047.324,2043.568,3.7560000000000855
132,EC-Earth3,r22i1p1f1,2044.474,2040.395,4.078999999999951
133,EC-Earth3,r23i1p1f1,2033.374,2029.277,4.09699999999998
134,EC-Earth3,r24i1p1f1,2038.562,2035.02,3.5419999999999163
135,EC-Earth3,r25i1p1f1,2034.905,2032.38,2.5249999999998636
136,EC-Earth3,r4i1p1f1,2041.619,2038.346,3.272999999999911
137,EC-Earth3,r6i1p1f1,2037.149,2033.042,4.106999999999971
138,EC-Earth3,r7i1p1f1,2030.74,2027.142,3.5979999999999563
139,EC-Earth3,r9i1p1f1,2038.576,2032.011,6.565000000000055
140,CESM2-WACCM,r1i1p1f1,2034.016,2030.26,3.7560000000000855
141,CESM2-WACCM,r2i1p1f1,2039.471,2037.283,2.188000000000102
142,CESM2-WACCM,r3i1p1f1,2037.031,2034.396,2.634999999999991
143,NESM3,r1i1p1f1,2037.898,2034.881,3.0169999999998254
144,NESM3,r2i1p1f1,2034.319,2030.419,3.8999999999998636
145,MRI-ESM2-0,r1i1p1f1,2032.77,2030.86,1.9100000000000819
146,KIOST-ESM,r1i1p1f1,2035.685,2031.443,4.241999999999962
147,GISS-E2-1-G,r1i1p1f2,2031.857,2028.453,3.4039999999999964
148,GISS-E2-1-G,r1i1p3f1,2032.168,2024.786,7.3819999999998345
149,GISS-E2-1-G,r2i1p3f1,2030.324,2026.228,4.096000000000004
150,GISS-E2-1-G,r3i1p3f1,2028.267,2025.661,2.6059999999999945
151,GISS-E2-1-G,r4i1p3f1,2030.478,2026.69,3.788000000000011
152,GISS-E2-1-G,r5i1p3f1,2033.597,2029.862,3.7349999999999
153,GFDL-CM4,r1i1p1f1,2032.606,2026.246,6.3599999999999
154,BCC-CSM2-MR,r1i1p1f1,2033.548,2030.238,3.3099999999999454
155,FGOALS-g3,r1i1p1f1,2043.6,2036.402,7.197999999999865
156,IITM-ESM,r1i1p1f1,2039.513,2036.004,3.5090000000000146
157,IPSL-CM6A-LR,r1i1p1f1,2035.045,2032.02,3.025000000000091
158,IPSL-CM6A-LR,r2i1p1f1,2038.811,2033.784,5.026999999999816
159,IPSL-CM6A-LR,r3i1p1f1,2037.02,2032.288,4.731999999999971
160,IPSL-CM6A-LR,r4i1p1f1,2040.359,2033.402,6.95699999999988
161,IPSL-CM6A-LR,r5i1p1f1,2034.266,2029.49,4.776000000000067
162,IPSL-CM6A-LR,r6i1p1f1,2034.228,2031.409,2.81899999999996
163,GFDL-ESM4,r1i1p1f1,2044.901,2033.721,11.180000000000064
164,GFDL-ESM4,r2i1p1f1,2043.247,2039.891,3.3559999999999945
165,GFDL-ESM4,r3i1p1f1,2048.486,2042.822,5.663999999999987
166,CESM2,r4i1p1f1,2031.106,2027.483,3.6230000000000473
167,MIROC6,r1i1p1f1,2027.043,2025.267,1.77599999999984
168,MIROC6,r2i1p1f1,2025.956,2024.601,1.3549999999997908
169,MIROC6,r3i1p1f1,2033.222,2028.015,5.20699999999988
