,year,Experiment,Model,adjusted_world_tas_anom,adjusted_no_arctic_tas_anom
22360,1907,historical,CNRM-CM6-1-HR,0.06873860530452257,0.059628223877079355
22751,1908,historical,CNRM-CM6-1-HR,0.07074210241654753,0.062144934767160244
23142,1909,historical,CNRM-CM6-1-HR,0.07472380870442893,0.06588101357718353
23533,1910,historical,CNRM-CM6-1-HR,0.078393508494132,0.07035440117714009
23924,1911,historical,CNRM-CM6-1-HR,0.08188517135341447,0.07334471116103934
24315,1912,historical,CNRM-CM6-1-HR,0.08702448951085864,0.07793947636268386
24706,1913,historical,CNRM-CM6-1-HR,0.09723383966346363,0.08649594331893692
25097,1914,historical,CNRM-CM6-1-HR,0.1044228975053026,0.09307254292146017
25488,1915,historical,CNRM-CM6-1-HR,0.11114922307869361,0.10073636036371743
25879,1916,historical,CNRM-CM6-1-HR,0.12336389043687963,0.11404372479995661
26270,1917,historical,CNRM-CM6-1-HR,0.1407378008465294,0.1311130089733814
26661,1918,historical,CNRM-CM6-1-HR,0.15096915209277073,0.1418384268700347
27052,1919,historical,CNRM-CM6-1-HR,0.1624257256675695,0.15313079032174617
27443,1920,historical,CNRM-CM6-1-HR,0.17795248133084757,0.1689095298053233
27834,1921,historical,CNRM-CM6-1-HR,0.1952839727579887,0.18451640246810536
28225,1922,historical,CNRM-CM6-1-HR,0.2096085814478928,0.20085300640621165
28616,1923,historical,CNRM-CM6-1-HR,0.2216347126385271,0.21456364334706954
29007,1924,historical,CNRM-CM6-1-HR,0.2358571261993782,0.23148565630254467
29398,1925,historical,CNRM-CM6-1-HR,0.24627278804793973,0.24377655959955685
29789,1926,historical,CNRM-CM6-1-HR,0.2573440012837707,0.25531389810073113
30180,1927,historical,CNRM-CM6-1-HR,0.2680831847695689,0.2658424886783525
30571,1928,historical,CNRM-CM6-1-HR,0.2762026528223817,0.27498024887305367
30962,1929,historical,CNRM-CM6-1-HR,0.2816591862869695,0.2822678808326479
31353,1930,historical,CNRM-CM6-1-HR,0.2875203907086682,0.28803231438231974
31744,1931,historical,CNRM-CM6-1-HR,0.29383989756563095,0.29434473766780817
32135,1932,historical,CNRM-CM6-1-HR,0.29929218196914725,0.2997612058859815
32526,1933,historical,CNRM-CM6-1-HR,0.30441429386159974,0.3044940266126603
32917,1934,historical,CNRM-CM6-1-HR,0.3119662020393489,0.31139943126542696
33308,1935,historical,CNRM-CM6-1-HR,0.32201442750529796,0.32015670008953584
33699,1936,historical,CNRM-CM6-1-HR,0.33163233713199325,0.3287342190904931
34090,1937,historical,CNRM-CM6-1-HR,0.33692942885991867,0.33333509551026075
34481,1938,historical,CNRM-CM6-1-HR,0.3393365164115482,0.33581423703947977
34872,1939,historical,CNRM-CM6-1-HR,0.3444069885300605,0.3410471728159741
35263,1940,historical,CNRM-CM6-1-HR,0.34697802157909724,0.3443137786249809
35654,1941,historical,CNRM-CM6-1-HR,0.34834493567605956,0.3448420900508937
36045,1942,historical,CNRM-CM6-1-HR,0.34710869115562565,0.34233561456871126
36436,1943,historical,CNRM-CM6-1-HR,0.35370334283350024,0.34659649623964495
36827,1944,historical,CNRM-CM6-1-HR,0.35155364535384964,0.34553404640627094
37218,1945,historical,CNRM-CM6-1-HR,0.351518195116347,0.34591195549085363
37609,1946,historical,CNRM-CM6-1-HR,0.3539782113223213,0.3486387176542311
38000,1947,historical,CNRM-CM6-1-HR,0.3617062109008585,0.3547618010391376
38391,1948,historical,CNRM-CM6-1-HR,0.3697905372724227,0.3614065788649018
38782,1949,historical,CNRM-CM6-1-HR,0.3727290109757523,0.3618770255506548
39173,1950,historical,CNRM-CM6-1-HR,0.37599541818623716,0.36352536731384794
39564,1951,historical,CNRM-CM6-1-HR,0.3818897936309178,0.3687999103364636
39954,1952,historical,CNRM-CM6-1-HR,0.38446566196667276,0.3721419414169964
40344,1953,historical,CNRM-CM6-1-HR,0.38756457005691586,0.37478878349212935
40734,1954,historical,CNRM-CM6-1-HR,0.395603694383431,0.3814789764202413
41124,1955,historical,CNRM-CM6-1-HR,0.4032417485703169,0.38905793758129614
41514,1956,historical,CNRM-CM6-1-HR,0.41072155583571135,0.3955774577342693
41904,1957,historical,CNRM-CM6-1-HR,0.4196315890754044,0.40420911104732293
42294,1958,historical,CNRM-CM6-1-HR,0.42696957803948693,0.4114876387956958
42684,1959,historical,CNRM-CM6-1-HR,0.43437548421811173,0.41962073691669516
43074,1960,historical,CNRM-CM6-1-HR,0.4415425994700671,0.427490912606077
43464,1961,historical,CNRM-CM6-1-HR,0.44423423114164884,0.43115875594714115
43854,1962,historical,CNRM-CM6-1-HR,0.4510249720577965,0.43844243697714735
44244,1963,historical,CNRM-CM6-1-HR,0.4569238175806838,0.44508100724502764
44634,1964,historical,CNRM-CM6-1-HR,0.4606820934621242,0.4485127388139296
45024,1965,historical,CNRM-CM6-1-HR,0.46794870445359743,0.4550131236262824
45414,1966,historical,CNRM-CM6-1-HR,0.47458727342481544,0.46244373303879976
45804,1967,historical,CNRM-CM6-1-HR,0.47781185827048156,0.4666042317997684
46194,1968,historical,CNRM-CM6-1-HR,0.4814119386952192,0.4704318357213165
46584,1969,historical,CNRM-CM6-1-HR,0.4897042856919559,0.4773166007620884
46974,1970,historical,CNRM-CM6-1-HR,0.49926219278386985,0.4859968674050925
47364,1971,historical,CNRM-CM6-1-HR,0.49787492142492223,0.4845760394392512
47754,1972,historical,CNRM-CM6-1-HR,0.49476988033561964,0.48045012160073547
48144,1973,historical,CNRM-CM6-1-HR,0.4956101707820585,0.4796080563884427
48533,1974,historical,CNRM-CM6-1-HR,0.4951676961486063,0.4800915265027207
48922,1975,historical,CNRM-CM6-1-HR,0.49916632801324157,0.4835509549120073
49311,1976,historical,CNRM-CM6-1-HR,0.5048108771589016,0.48939466413907506
49700,1977,historical,CNRM-CM6-1-HR,0.5104559122541654,0.4936967792737373
50089,1978,historical,CNRM-CM6-1-HR,0.5175937555764908,0.4995956243679367
50478,1979,historical,CNRM-CM6-1-HR,0.5215915487007529,0.5033735200011273
50867,1980,historical,CNRM-CM6-1-HR,0.5223370236005161,0.5020977249519367
51256,1981,historical,CNRM-CM6-1-HR,0.5241473795236327,0.504369938385198
51645,1982,historical,CNRM-CM6-1-HR,0.5294919784176109,0.5095686819401448
52034,1983,historical,CNRM-CM6-1-HR,0.5355326219649453,0.5148774038619969
52423,1984,historical,CNRM-CM6-1-HR,0.5442895493904755,0.5229224168084565
52812,1985,historical,CNRM-CM6-1-HR,0.5515082522713095,0.5278626846664757
53201,1986,historical,CNRM-CM6-1-HR,0.5602068991483865,0.5354917411215624
53590,1987,historical,CNRM-CM6-1-HR,0.5683641191538166,0.5416624752426231
53979,1988,historical,CNRM-CM6-1-HR,0.5733629129037574,0.5451390621643654
54368,1989,historical,CNRM-CM6-1-HR,0.583735013950638,0.5535945846463061
54757,1990,historical,CNRM-CM6-1-HR,0.5935671029478002,0.5605851085284553
55146,1991,historical,CNRM-CM6-1-HR,0.6053961232141201,0.5705442490052501
55535,1992,historical,CNRM-CM6-1-HR,0.6185561250826676,0.5827830262785442
55924,1993,historical,CNRM-CM6-1-HR,0.6318508729733144,0.5943597840946996
56313,1994,historical,CNRM-CM6-1-HR,0.6425801117110549,0.6041791922544736
56702,1995,historical,CNRM-CM6-1-HR,0.6563128351657013,0.6165520132569081
57091,1996,historical,CNRM-CM6-1-HR,0.677768357553779,0.6360591696974092
57481,1997,historical,CNRM-CM6-1-HR,0.6984032730794874,0.6556906765856377
57870,1998,historical,CNRM-CM6-1-HR,0.7163270220648917,0.6734425620229044
58259,1999,historical,CNRM-CM6-1-HR,0.7360037577173361,0.6911798727255757
58648,2000,historical,CNRM-CM6-1-HR,0.755717400507864,0.7095101776846887
59037,2001,historical,CNRM-CM6-1-HR,0.7730709990829157,0.7243088995685751
59428,2002,historical,CNRM-CM6-1-HR,0.7909982915438266,0.7397578795482266
59818,2003,historical,CNRM-CM6-1-HR,0.8119992218900098,0.7590238144549981
60208,2004,historical,CNRM-CM6-1-HR,0.8311334042045416,0.7768902182423589
60598,2005,historical,CNRM-CM6-1-HR,0.8570108092307452,0.8018713232815069
60988,2006,historical,CNRM-CM6-1-HR,0.8872514252643885,0.8280383309194995
61378,2007,historical,CNRM-CM6-1-HR,0.9106887170323831,0.8479230460467846
61768,2008,historical,CNRM-CM6-1-HR,0.9322286991619874,0.8671587991502004
62158,2009,historical,CNRM-CM6-1-HR,0.9514220995342723,0.8850201131883414
62548,2010,historical,CNRM-CM6-1-HR,0.9731539268113374,0.906321297029205
62938,2011,historical,CNRM-CM6-1-HR,0.996450026556089,0.9279821434872695
63328,2012,historical,CNRM-CM6-1-HR,1.0204256305637138,0.9518212070207569
63719,2013,historical,CNRM-CM6-1-HR,1.0508770307706767,0.9806466664798795
64110,2014,historical,CNRM-CM6-1-HR,1.0779854286379962,1.0070443488220056
64492,2015,ssp245,CNRM-CM6-1-HR,1.1054667764655899,1.0327870935972983
64720,2016,ssp245,CNRM-CM6-1-HR,1.1323632541929116,1.0588956357603556
64945,2017,ssp245,CNRM-CM6-1-HR,1.1632363957258596,1.0880370640951254
65170,2018,ssp245,CNRM-CM6-1-HR,1.188802102680179,1.1123455805756137
65395,2019,ssp245,CNRM-CM6-1-HR,1.2159191962008038,1.1372677926147492
65620,2020,ssp245,CNRM-CM6-1-HR,1.23735857704105,1.15804218592541
65842,2021,ssp245,CNRM-CM6-1-HR,1.2664960652490407,1.1864912188634371
66064,2022,ssp245,CNRM-CM6-1-HR,1.2962873993296256,1.213486674683084
66286,2023,ssp245,CNRM-CM6-1-HR,1.3245178748897146,1.2386888112023626
66508,2024,ssp245,CNRM-CM6-1-HR,1.3554833118187999,1.2676174612064066
66730,2025,ssp245,CNRM-CM6-1-HR,1.383600168148889,1.294140786054418
66951,2026,ssp245,CNRM-CM6-1-HR,1.412256877238953,1.3217864323433373
67172,2027,ssp245,CNRM-CM6-1-HR,1.4430153479724832,1.3520950956669475
67393,2028,ssp245,CNRM-CM6-1-HR,1.4646534339720014,1.3729428766817877
67614,2029,ssp245,CNRM-CM6-1-HR,1.493889368073265,1.400745175466663
67805,2030,ssp245,CNRM-CM6-1-HR,1.52292833092775,1.4298985722167965
67996,2031,ssp245,CNRM-CM6-1-HR,1.5475219873498025,1.4556668276987754
68187,2032,ssp245,CNRM-CM6-1-HR,1.5762005366028566,1.4848773807561322
68378,2033,ssp245,CNRM-CM6-1-HR,1.6056197280547877,1.5139503175360274
68569,2034,ssp245,CNRM-CM6-1-HR,1.636832882932068,1.543164664480954
68760,2035,ssp245,CNRM-CM6-1-HR,1.6689956537560353,1.573308422433648
68951,2036,ssp245,CNRM-CM6-1-HR,1.7012507589953,1.6047687396641939
69142,2037,ssp245,CNRM-CM6-1-HR,1.7338184129584429,1.636399402370652
69333,2038,ssp245,CNRM-CM6-1-HR,1.7617513939937008,1.6634670675166707
69524,2039,ssp245,CNRM-CM6-1-HR,1.7935336836503977,1.6946674055067827
69715,2040,ssp245,CNRM-CM6-1-HR,1.824506008030502,1.724105516807616
69899,2041,ssp245,CNRM-CM6-1-HR,1.849596640032154,1.7453963454884898
70083,2042,ssp245,CNRM-CM6-1-HR,1.8738003811635278,1.7676830545395352
70267,2043,ssp245,CNRM-CM6-1-HR,1.907046419312285,1.7998902069523497
70451,2044,ssp245,CNRM-CM6-1-HR,1.9401941071569746,1.8313775706573745
70635,2045,ssp245,CNRM-CM6-1-HR,1.9756213846298645,1.8637600234855212
70819,2046,ssp245,CNRM-CM6-1-HR,2.005040864104508,1.8917373230939705
71003,2047,ssp245,CNRM-CM6-1-HR,2.029570679831851,1.91607032149255
71187,2048,ssp245,CNRM-CM6-1-HR,2.05576248761625,1.9421688115863915
71371,2049,ssp245,CNRM-CM6-1-HR,2.081736516200703,1.9668311386733048
71555,2050,ssp245,CNRM-CM6-1-HR,2.109302077963319,1.9919843696728559
71739,2051,ssp245,CNRM-CM6-1-HR,2.135737419185536,2.0168846019203577
71923,2052,ssp245,CNRM-CM6-1-HR,2.1610964687785192,2.0401804319915255
72107,2053,ssp245,CNRM-CM6-1-HR,2.1956087222815035,2.0724480022623775
72291,2054,ssp245,CNRM-CM6-1-HR,2.2186395531466347,2.093390757130663
72475,2055,ssp245,CNRM-CM6-1-HR,2.242259384997949,2.113987780471146
72659,2056,ssp245,CNRM-CM6-1-HR,2.271021995705224,2.1394730905923245
72843,2057,ssp245,CNRM-CM6-1-HR,2.2999329458832123,2.1662601632573217
73027,2058,ssp245,CNRM-CM6-1-HR,2.3303711492602472,2.1952511236647614
73211,2059,ssp245,CNRM-CM6-1-HR,2.3641577628680235,2.22742589843176
73395,2060,ssp245,CNRM-CM6-1-HR,2.387647756625621,2.250847247786125
73579,2061,ssp245,CNRM-CM6-1-HR,2.408808819818399,2.2701926320789703
73763,2062,ssp245,CNRM-CM6-1-HR,2.4344314226763184,2.294798697989921
73947,2063,ssp245,CNRM-CM6-1-HR,2.4574593006867302,2.316792914829142
74131,2064,ssp245,CNRM-CM6-1-HR,2.4777609079649903,2.336334604230616
74315,2065,ssp245,CNRM-CM6-1-HR,2.5040792080799714,2.362012079708437
74499,2066,ssp245,CNRM-CM6-1-HR,2.533504527768534,2.3917060494530373
74683,2067,ssp245,CNRM-CM6-1-HR,2.5609769986495725,2.417897626687737
74867,2068,ssp245,CNRM-CM6-1-HR,2.5839830844639304,2.439718523351388
75051,2069,ssp245,CNRM-CM6-1-HR,2.60840779732474,2.462935177271686
75235,2070,ssp245,CNRM-CM6-1-HR,2.6317218048499837,2.486748966438183
75419,2071,ssp245,CNRM-CM6-1-HR,2.653543982469152,2.50804175918886
75603,2072,ssp245,CNRM-CM6-1-HR,2.6843670103385806,2.538231528183706
75787,2073,ssp245,CNRM-CM6-1-HR,2.7131910768146894,2.566390901847655
75971,2074,ssp245,CNRM-CM6-1-HR,2.739839339476419,2.592013105597223
76155,2075,ssp245,CNRM-CM6-1-HR,2.766547037982296,2.6178915407468546
76339,2076,ssp245,CNRM-CM6-1-HR,2.7927929850457285,2.642584772292329
76523,2077,ssp245,CNRM-CM6-1-HR,2.8156983256672405,2.6654782452849046
76707,2078,ssp245,CNRM-CM6-1-HR,2.840178788310233,2.689263380573298
76891,2079,ssp245,CNRM-CM6-1-HR,2.8725248042300118,2.721105589767561
77075,2080,ssp245,CNRM-CM6-1-HR,2.8956952260044173,2.7440772580522568
77259,2081,ssp245,CNRM-CM6-1-HR,2.9134299546694873,2.7621894674488443
77443,2082,ssp245,CNRM-CM6-1-HR,2.9336463362323926,2.7824249884285583
77627,2083,ssp245,CNRM-CM6-1-HR,2.954533413022742,2.8023509456864395
77811,2084,ssp245,CNRM-CM6-1-HR,2.966974124106982,2.814164648573903
77995,2085,ssp245,CNRM-CM6-1-HR,2.988294328183237,2.8341000909166345
78179,2086,ssp245,CNRM-CM6-1-HR,3.014736248805336,2.858850644108064
78363,2087,ssp245,CNRM-CM6-1-HR,3.0326437611268426,2.8744294079467703
78547,2088,ssp245,CNRM-CM6-1-HR,3.050838033284984,2.8911296231314685
78731,2089,ssp245,CNRM-CM6-1-HR,,
78915,2090,ssp245,CNRM-CM6-1-HR,,
79099,2091,ssp245,CNRM-CM6-1-HR,,
79283,2092,ssp245,CNRM-CM6-1-HR,,
79467,2093,ssp245,CNRM-CM6-1-HR,,
79651,2094,ssp245,CNRM-CM6-1-HR,,
79835,2095,ssp245,CNRM-CM6-1-HR,,
80019,2096,ssp245,CNRM-CM6-1-HR,,
80203,2097,ssp245,CNRM-CM6-1-HR,,
80387,2098,ssp245,CNRM-CM6-1-HR,,
80571,2099,ssp245,CNRM-CM6-1-HR,,
80754,2100,ssp245,CNRM-CM6-1-HR,,
74,1850,historical,CNRM-ESM2-1,,
466,1851,historical,CNRM-ESM2-1,,
857,1852,historical,CNRM-ESM2-1,,
1248,1853,historical,CNRM-ESM2-1,,
1639,1854,historical,CNRM-ESM2-1,,
2030,1855,historical,CNRM-ESM2-1,,
2421,1856,historical,CNRM-ESM2-1,,
2812,1857,historical,CNRM-ESM2-1,,
3203,1858,historical,CNRM-ESM2-1,,
3594,1859,historical,CNRM-ESM2-1,,
3985,1860,historical,CNRM-ESM2-1,,
4376,1861,historical,CNRM-ESM2-1,,
4767,1862,historical,CNRM-ESM2-1,0.07388348019076955,0.049637823235426856
5158,1863,historical,CNRM-ESM2-1,0.06939771123066403,0.04388294574432619
5549,1864,historical,CNRM-ESM2-1,0.058295080343386076,0.034125008523383696
5940,1865,historical,CNRM-ESM2-1,0.05607569707443469,0.034472731724645635
6331,1866,historical,CNRM-ESM2-1,0.06088557850360751,0.03913535796561087
6722,1867,historical,CNRM-ESM2-1,0.0534270113699173,0.031185084101390606
7113,1868,historical,CNRM-ESM2-1,0.06145064545074378,0.043134792703979
7504,1869,historical,CNRM-ESM2-1,0.07251512979340995,0.055342048728665695
7895,1870,historical,CNRM-ESM2-1,0.07287719632082824,0.05783787562637946
8286,1871,historical,CNRM-ESM2-1,0.08648911611561363,0.07095794074246276
8677,1872,historical,CNRM-ESM2-1,0.07154276910926335,0.058120803895735235
9068,1873,historical,CNRM-ESM2-1,0.06019353518649201,0.04983501174350897
9459,1874,historical,CNRM-ESM2-1,0.05657338939882093,0.049605780470444186
9850,1875,historical,CNRM-ESM2-1,0.04971069488189572,0.045748252205111924
10241,1876,historical,CNRM-ESM2-1,0.039248007176879825,0.03834625641194174
10632,1877,historical,CNRM-ESM2-1,0.01748651812142978,0.017494394000762227
11023,1878,historical,CNRM-ESM2-1,0.020010395429647134,0.021126622723585942
11414,1879,historical,CNRM-ESM2-1,0.010503848423691767,0.014076835078046239
11805,1880,historical,CNRM-ESM2-1,-0.009649412026909766,-0.0015927380619900047
12196,1881,historical,CNRM-ESM2-1,-0.012752247046223266,-0.0006625340650581613
12587,1882,historical,CNRM-ESM2-1,-0.015503354915356385,0.0008316957728584444
12978,1883,historical,CNRM-ESM2-1,-0.02531947525854368,-0.0070058568642241015
13369,1884,historical,CNRM-ESM2-1,-0.04529340667294255,-0.02589186444812475
13760,1885,historical,CNRM-ESM2-1,-0.05602604846455484,-0.03598562697316289
14151,1886,historical,CNRM-ESM2-1,-0.06689895140165848,-0.04436469895928801
14542,1887,historical,CNRM-ESM2-1,-0.06966249375756671,-0.046170239500713146
14933,1888,historical,CNRM-ESM2-1,-0.07758960861396381,-0.05050932948852335
15324,1889,historical,CNRM-ESM2-1,-0.07634912674167102,-0.050393517300193966
15715,1890,historical,CNRM-ESM2-1,-0.09010338355550294,-0.0671426870433156
16106,1891,historical,CNRM-ESM2-1,-0.1029950533556297,-0.07800429821160143
16497,1892,historical,CNRM-ESM2-1,-0.10389897149616838,-0.0760985023041981
16888,1893,historical,CNRM-ESM2-1,-0.11774544112488876,-0.08988761110247069
17279,1894,historical,CNRM-ESM2-1,-0.13195603401571993,-0.10381684359442682
17670,1895,historical,CNRM-ESM2-1,-0.13241136895273695,-0.10370972067917979
18061,1896,historical,CNRM-ESM2-1,-0.14220017125480494,-0.11187279168197733
18452,1897,historical,CNRM-ESM2-1,-0.13454360827515163,-0.10146648582664719
18843,1898,historical,CNRM-ESM2-1,-0.14075360371281004,-0.10691792232534249
19234,1899,historical,CNRM-ESM2-1,-0.13437925392664854,-0.10090390284938475
19625,1900,historical,CNRM-ESM2-1,-0.13145004710507222,-0.09786731186251431
20016,1901,historical,CNRM-ESM2-1,-0.13700656910813594,-0.10306058240066544
20407,1902,historical,CNRM-ESM2-1,-0.12901566465207287,-0.09299947733486093
20798,1903,historical,CNRM-ESM2-1,-0.1306799867820648,-0.09424580013234653
21189,1904,historical,CNRM-ESM2-1,-0.13887412699385804,-0.10245799002255652
21580,1905,historical,CNRM-ESM2-1,-0.13657839965570973,-0.10286524711547945
21971,1906,historical,CNRM-ESM2-1,-0.14656073067207206,-0.11387591173022946
22362,1907,historical,CNRM-ESM2-1,-0.1514301966920773,-0.11998301749376009
22753,1908,historical,CNRM-ESM2-1,-0.15049631343556943,-0.11990620547848288
23144,1909,historical,CNRM-ESM2-1,-0.13959735916666055,-0.10797476580074615
23535,1910,historical,CNRM-ESM2-1,-0.13637661201881657,-0.10311181933999997
23926,1911,historical,CNRM-ESM2-1,-0.13360327777149586,-0.0996348333450675
24317,1912,historical,CNRM-ESM2-1,-0.1363498763392635,-0.10071686708503207
24708,1913,historical,CNRM-ESM2-1,-0.13478348042203087,-0.09711600426374442
25099,1914,historical,CNRM-ESM2-1,-0.14357825222429355,-0.09973242421972255
25490,1915,historical,CNRM-ESM2-1,-0.13789235064016742,-0.08949481502922453
25881,1916,historical,CNRM-ESM2-1,-0.12860610233195124,-0.0772593629665163
26272,1917,historical,CNRM-ESM2-1,-0.12436261883694483,-0.0739301800915801
26663,1918,historical,CNRM-ESM2-1,-0.10893523961180866,-0.05802052301593678
27054,1919,historical,CNRM-ESM2-1,-0.10146251685472628,-0.04867282618446264
27445,1920,historical,CNRM-ESM2-1,-0.10295382790580795,-0.04908767650521685
27836,1921,historical,CNRM-ESM2-1,-0.10540550112056897,-0.05218052375516877
28227,1922,historical,CNRM-ESM2-1,-0.11380422045468938,-0.06071512072403717
28618,1923,historical,CNRM-ESM2-1,-0.10909621874597433,-0.05422187552131598
29009,1924,historical,CNRM-ESM2-1,-0.11619992895498983,-0.0587080778241305
29400,1925,historical,CNRM-ESM2-1,-0.1185857357686585,-0.05952352940874335
29791,1926,historical,CNRM-ESM2-1,-0.10469133228328667,-0.04662427858249075
30182,1927,historical,CNRM-ESM2-1,-0.10787488221716425,-0.0513306784748518
30573,1928,historical,CNRM-ESM2-1,-0.09972506756640491,-0.04367706369483981
30964,1929,historical,CNRM-ESM2-1,-0.08515257529977603,-0.03105918517666877
31355,1930,historical,CNRM-ESM2-1,-0.07350412290341968,-0.01813152395032712
31746,1931,historical,CNRM-ESM2-1,-0.06811515689132887,-0.01158081204396489
32137,1932,historical,CNRM-ESM2-1,-0.06695044843005066,-0.009156761083725526
32528,1933,historical,CNRM-ESM2-1,-0.066714476157775,-0.007526933780879767
32919,1934,historical,CNRM-ESM2-1,-0.06844697139631715,-0.008460879867292674
33310,1935,historical,CNRM-ESM2-1,-0.06434135402957361,-0.005126031994540647
33701,1936,historical,CNRM-ESM2-1,-0.06531012268771287,-0.005855657150758804
34092,1937,historical,CNRM-ESM2-1,-0.06255240126535462,-0.0037469320370573326
34483,1938,historical,CNRM-ESM2-1,-0.058306153514678265,-0.002241151506784227
34874,1939,historical,CNRM-ESM2-1,-0.05849251523299044,-0.005291480866824682
35265,1940,historical,CNRM-ESM2-1,-0.0657592624942424,-0.013224470816926159
35656,1941,historical,CNRM-ESM2-1,-0.07160885625983127,-0.02266455181893682
36047,1942,historical,CNRM-ESM2-1,-0.0720988279950059,-0.022706229317577428
36438,1943,historical,CNRM-ESM2-1,-0.06842565245934183,-0.021098522995228117
36829,1944,historical,CNRM-ESM2-1,-0.07813926064262827,-0.0315781302816835
37220,1945,historical,CNRM-ESM2-1,-0.07593428535058924,-0.029786347087154007
37611,1946,historical,CNRM-ESM2-1,-0.06615908399416251,-0.019190896649180465
38002,1947,historical,CNRM-ESM2-1,-0.059436324464172983,-0.01232063115412234
38393,1948,historical,CNRM-ESM2-1,-0.051209220771063726,-0.006517902735781202
38784,1949,historical,CNRM-ESM2-1,-0.03791363531910343,0.0037998506702952807
39175,1950,historical,CNRM-ESM2-1,-0.028388990040968978,0.012025582058677516
39566,1951,historical,CNRM-ESM2-1,-0.03572416484956254,0.003894591251953959
39956,1952,historical,CNRM-ESM2-1,-0.026800288374399416,0.01261426024295121
40346,1953,historical,CNRM-ESM2-1,-0.03416461622477001,0.005069936622787414
40736,1954,historical,CNRM-ESM2-1,-0.028936343213302764,0.011971369439046278
41126,1955,historical,CNRM-ESM2-1,-0.016074975763941415,0.02320941715030406
41516,1956,historical,CNRM-ESM2-1,-0.009327446721322403,0.027553015554116628
41906,1957,historical,CNRM-ESM2-1,0.0005300946678573862,0.03404300040754652
42296,1958,historical,CNRM-ESM2-1,0.005516996082740792,0.03703233408880008
42686,1959,historical,CNRM-ESM2-1,0.014721910298148842,0.04257589346375878
43076,1960,historical,CNRM-ESM2-1,0.016761689392831253,0.042975584172467905
43466,1961,historical,CNRM-ESM2-1,0.02769846459246895,0.052390784033293385
43856,1962,historical,CNRM-ESM2-1,0.03663914052047099,0.05833196378527164
44246,1963,historical,CNRM-ESM2-1,0.03770870568989829,0.058294826843784335
44636,1964,historical,CNRM-ESM2-1,0.044760555231659324,0.06504156797740153
45026,1965,historical,CNRM-ESM2-1,0.055103812187783506,0.07424321329470539
45416,1966,historical,CNRM-ESM2-1,0.06251804886887713,0.08181384393760077
45806,1967,historical,CNRM-ESM2-1,0.07267494690267441,0.08890130797245226
46196,1968,historical,CNRM-ESM2-1,0.07818359033451111,0.09336922492922159
46586,1969,historical,CNRM-ESM2-1,0.09499680910962871,0.10694526609076255
46976,1970,historical,CNRM-ESM2-1,0.0973972560753391,0.10605549547626116
47366,1971,historical,CNRM-ESM2-1,0.09200502722927102,0.09900299150729218
47756,1972,historical,CNRM-ESM2-1,0.1015205095614601,0.10677054474878747
48146,1973,historical,CNRM-ESM2-1,0.11137771238970207,0.1157651991303216
48535,1974,historical,CNRM-ESM2-1,0.12305407458620855,0.12529985516893827
48924,1975,historical,CNRM-ESM2-1,0.13413879951623747,0.1324932499869314
49313,1976,historical,CNRM-ESM2-1,0.1570792468482087,0.1507266424862708
49702,1977,historical,CNRM-ESM2-1,0.1792380136403937,0.16899731118099126
50091,1978,historical,CNRM-ESM2-1,0.20747369848195124,0.19494672265272747
50480,1979,historical,CNRM-ESM2-1,0.22127693484007033,0.20546980833987677
50869,1980,historical,CNRM-ESM2-1,0.22588972262295318,0.20751668409462978
51258,1981,historical,CNRM-ESM2-1,0.2374025524816661,0.21515511675589646
51647,1982,historical,CNRM-ESM2-1,0.23826069395377608,0.21387778331871093
52036,1983,historical,CNRM-ESM2-1,0.25440716396736984,0.22804885320507792
52425,1984,historical,CNRM-ESM2-1,0.2642144220879143,0.23820628996365265
52814,1985,historical,CNRM-ESM2-1,0.2866818749297136,0.2605260770793189
53203,1986,historical,CNRM-ESM2-1,0.2981014462747737,0.2703947856979362
53592,1987,historical,CNRM-ESM2-1,0.3179429927103495,0.28845930503463035
53981,1988,historical,CNRM-ESM2-1,0.3474844490428224,0.3181758356960647
54370,1989,historical,CNRM-ESM2-1,0.37544199599364103,0.34413761402339693
54759,1990,historical,CNRM-ESM2-1,0.3972024162546989,0.3619046281453621
55148,1991,historical,CNRM-ESM2-1,0.42459582858629963,0.38306881368086787
55537,1992,historical,CNRM-ESM2-1,0.4537601982986097,0.40982893264141645
55926,1993,historical,CNRM-ESM2-1,0.4772585066984546,0.43198323430987634
56315,1994,historical,CNRM-ESM2-1,0.499258726468068,0.45362115989843393
56704,1995,historical,CNRM-ESM2-1,0.5331324942686421,0.4860661257705093
57093,1996,historical,CNRM-ESM2-1,0.5746941808170747,0.5260908690837776
57483,1997,historical,CNRM-ESM2-1,0.6021965973950874,0.5521062829156052
57872,1998,historical,CNRM-ESM2-1,0.6308001205724116,0.5785486518743364
58261,1999,historical,CNRM-ESM2-1,0.6539575070293551,0.6004346452149563
58650,2000,historical,CNRM-ESM2-1,0.6804538705847639,0.6248311492365232
59039,2001,historical,CNRM-ESM2-1,0.7038034353235865,0.6495366429679762
59430,2002,historical,CNRM-ESM2-1,0.7207886744744477,0.6656034433258038
59820,2003,historical,CNRM-ESM2-1,0.7413893567896034,0.6856541717290991
60210,2004,historical,CNRM-ESM2-1,0.7662817280675815,0.7091830639453288
60600,2005,historical,CNRM-ESM2-1,0.7979723577192728,0.7398839573902724
60990,2006,historical,CNRM-ESM2-1,0.8357485158757162,0.7770314600811199
