,year,Experiment,Model,adjusted_world_tas_anom,adjusted_no_arctic_tas_anom
42654,1959,historical,CMCC-ESM2,0.24546062222785928,0.20259484160320954
43044,1960,historical,CMCC-ESM2,0.23955562970408678,0.1956580055201239
43434,1961,historical,CMCC-ESM2,0.234633721825604,0.18805932884161897
43824,1962,historical,CMCC-ESM2,0.23349019761348488,0.18648573306243396
44214,1963,historical,CMCC-ESM2,0.24202673525028234,0.1952386411623832
44604,1964,historical,CMCC-ESM2,0.2592883721498976,0.2125208173094081
44994,1965,historical,CMCC-ESM2,0.2758751206752534,0.2295463168557897
45384,1966,historical,CMCC-ESM2,0.2829148597072824,0.23720115334468245
45774,1967,historical,CMCC-ESM2,0.296209303050751,0.2492138389191976
46164,1968,historical,CMCC-ESM2,0.303854093960086,0.2564003393472362
46554,1969,historical,CMCC-ESM2,0.3119055088392883,0.2646792157468406
46944,1970,historical,CMCC-ESM2,0.33387390426401825,0.28497173483885657
47334,1971,historical,CMCC-ESM2,0.35434897948920147,0.3047464562894448
47724,1972,historical,CMCC-ESM2,0.3630154790948293,0.3128771598583797
48114,1973,historical,CMCC-ESM2,0.373763599497667,0.3214650508893302
48503,1974,historical,CMCC-ESM2,0.3957559962272653,0.3426697411426778
48892,1975,historical,CMCC-ESM2,0.4227994806304164,0.37039540614445604
49281,1976,historical,CMCC-ESM2,0.44650860547059074,0.39322261251683766
49670,1977,historical,CMCC-ESM2,0.4635838437163854,0.4121472992592286
50059,1978,historical,CMCC-ESM2,0.472185486326531,0.4221100131178223
50448,1979,historical,CMCC-ESM2,0.47939820282001355,0.4308198170824392
50837,1980,historical,CMCC-ESM2,0.5059479159438318,0.45640854023733773
51226,1981,historical,CMCC-ESM2,0.5413103200066889,0.4918165687702416
51615,1982,historical,CMCC-ESM2,0.5685774321715726,0.5187279708479083
52004,1983,historical,CMCC-ESM2,0.571923169627584,0.5231795427269447
52393,1984,historical,CMCC-ESM2,0.5618617015528968,0.5136864339742128
52782,1985,historical,CMCC-ESM2,0.5527674657764696,0.505302692118888
53171,1986,historical,CMCC-ESM2,0.552315208402535,0.5050828407787125
53560,1987,historical,CMCC-ESM2,0.5572006909641685,0.5111855074623879
53949,1988,historical,CMCC-ESM2,0.5726060414532287,0.5256228408025813
54338,1989,historical,CMCC-ESM2,0.5908248925775885,0.5414757702321525
54727,1990,historical,CMCC-ESM2,0.5987154064676996,0.5476683637324814
55116,1991,historical,CMCC-ESM2,0.6089889956851265,0.5570464802890595
55505,1992,historical,CMCC-ESM2,0.6396281379798864,0.5867916358967288
55894,1993,historical,CMCC-ESM2,0.6615418789030966,0.6087731293880415
56283,1994,historical,CMCC-ESM2,0.6699647834868482,0.6159410211319177
56672,1995,historical,CMCC-ESM2,0.6803122245184959,0.6257111638361019
57061,1996,historical,CMCC-ESM2,0.6950424112902278,0.6403421352916145
57451,1997,historical,CMCC-ESM2,0.7184159441914694,0.6611640946055788
57840,1998,historical,CMCC-ESM2,0.7450624947613427,0.6846742406247578
58229,1999,historical,CMCC-ESM2,0.7764967014539897,0.7137655465033832
58618,2000,historical,CMCC-ESM2,0.7923550465830939,0.7273011053417089
59007,2001,historical,CMCC-ESM2,0.804567564939328,0.7373757727858974
59398,2002,historical,CMCC-ESM2,0.8289563478010967,0.7583759840724081
59788,2003,historical,CMCC-ESM2,0.8659791267656236,0.7928660323530408
60178,2004,historical,CMCC-ESM2,0.8987468729203504,0.8238446837324755
60568,2005,historical,CMCC-ESM2,0.9305586720496063,0.8535143578010675
60958,2006,historical,CMCC-ESM2,0.953609204463628,0.8741651358120724
61348,2007,historical,CMCC-ESM2,0.9776558608184662,0.8970348616643458
61738,2008,historical,CMCC-ESM2,1.0018701726969552,0.9218233746145139
62128,2009,historical,CMCC-ESM2,1.0059172167112167,0.9266229361184777
62518,2010,historical,CMCC-ESM2,1.003461729023309,0.9260521141203073
62908,2011,historical,CMCC-ESM2,1.0064944950559858,0.930747593361534
63298,2012,historical,CMCC-ESM2,1.0052036453146462,0.930086022207786
63689,2013,historical,CMCC-ESM2,1.0193770731829956,0.9443381329053093
64080,2014,historical,CMCC-ESM2,1.0369747231527138,0.9631457124855863
64482,2015,ssp370,CMCC-ESM2,1.0426251872023968,0.9694390353786372
64687,2016,ssp370,CMCC-ESM2,1.044449401322336,0.9726923517187138
64889,2017,ssp370,CMCC-ESM2,1.0389222948287091,0.968512376568591
65091,2018,ssp370,CMCC-ESM2,1.0445216864944642,0.9742725287504445
65293,2019,ssp370,CMCC-ESM2,1.0500940764965168,0.9805817822206088
65495,2020,ssp370,CMCC-ESM2,1.055530575573399,0.9862839165498583
65697,2021,ssp370,CMCC-ESM2,1.0616302823717614,0.9914107242929453
65899,2022,ssp370,CMCC-ESM2,1.0770673020406463,1.0068652639679352
66101,2023,ssp370,CMCC-ESM2,1.0929116892146928,1.021362088576933
66303,2024,ssp370,CMCC-ESM2,1.106113237647194,1.0326718785409745
66505,2025,ssp370,CMCC-ESM2,1.1185405845049932,1.0432936397637294
66707,2026,ssp370,CMCC-ESM2,1.151318693717352,1.0743001577543034
66909,2027,ssp370,CMCC-ESM2,1.185523287074016,1.10538003992889
67111,2028,ssp370,CMCC-ESM2,1.2106387559438117,1.1272263427449316
67313,2029,ssp370,CMCC-ESM2,1.2432458790471044,1.1576883443540784
67485,2030,ssp370,CMCC-ESM2,1.2830456855237609,1.1947431920333609
67657,2031,ssp370,CMCC-ESM2,1.3251547586819914,1.2326455970063181
67829,2032,ssp370,CMCC-ESM2,1.3624351345349435,1.2671272286017614
68001,2033,ssp370,CMCC-ESM2,1.390452688202017,1.2915305332827829
68173,2034,ssp370,CMCC-ESM2,1.4321457531609014,1.329511951544463
68345,2035,ssp370,CMCC-ESM2,1.4896721464733362,1.3819516755355874
68517,2036,ssp370,CMCC-ESM2,1.5377953621877571,1.4245896025491365
68689,2037,ssp370,CMCC-ESM2,1.5781734755842363,1.4599278363667259
68861,2038,ssp370,CMCC-ESM2,1.607421172122675,1.4858851984784263
69033,2039,ssp370,CMCC-ESM2,1.642601644128445,1.517620455711706
69205,2040,ssp370,CMCC-ESM2,1.7041076460871554,1.5761430299502543
69377,2041,ssp370,CMCC-ESM2,1.7589418991073202,1.6272600512552844
69549,2042,ssp370,CMCC-ESM2,1.7885853720657336,1.6533663095295166
69721,2043,ssp370,CMCC-ESM2,1.8175235016984752,1.6797259812104166
69893,2044,ssp370,CMCC-ESM2,1.86219841544181,1.7210481386226386
70065,2045,ssp370,CMCC-ESM2,1.921430708037323,1.7766387477620682
70237,2046,ssp370,CMCC-ESM2,1.9719590415754464,1.8227306447754115
70409,2047,ssp370,CMCC-ESM2,2.0025454728240986,1.8505605935756397
70581,2048,ssp370,CMCC-ESM2,2.029416168577397,1.8750831838281132
70753,2049,ssp370,CMCC-ESM2,2.07568944431262,1.9179850157482565
70925,2050,ssp370,CMCC-ESM2,2.134126421932359,1.97208267643917
71097,2051,ssp370,CMCC-ESM2,2.184944257365064,2.0192198850186642
71269,2052,ssp370,CMCC-ESM2,2.222693582443573,2.054445963089674
71441,2053,ssp370,CMCC-ESM2,2.2578314199569727,2.087962498157628
71613,2054,ssp370,CMCC-ESM2,2.294319673949137,2.1218785020095057
71785,2055,ssp370,CMCC-ESM2,2.3371213854055526,2.162508138536453
71953,2056,ssp370,CMCC-ESM2,2.378604730233885,2.2012751939817305
72119,2057,ssp370,CMCC-ESM2,2.422131387958776,2.242189437665864
72285,2058,ssp370,CMCC-ESM2,2.467600405219497,2.2848309225994177
72451,2059,ssp370,CMCC-ESM2,2.514342589836968,2.3284708712327236
72617,2060,ssp370,CMCC-ESM2,2.550009928162601,2.362077922087915
72783,2061,ssp370,CMCC-ESM2,2.5793544105405957,2.388398872525806
72949,2062,ssp370,CMCC-ESM2,2.612789836406398,2.419413413512749
73115,2063,ssp370,CMCC-ESM2,2.6508324828532452,2.4537901293904647
73281,2064,ssp370,CMCC-ESM2,2.6974380843871577,2.497780117338383
73447,2065,ssp370,CMCC-ESM2,2.732086416232321,2.529632348811649
73613,2066,ssp370,CMCC-ESM2,2.7542177821082134,2.5494111337436025
73779,2067,ssp370,CMCC-ESM2,2.778223668354023,2.5716021799517046
73945,2068,ssp370,CMCC-ESM2,2.819962329023223,2.60910356288634
74111,2069,ssp370,CMCC-ESM2,2.862724037062791,2.6489724295825003
74277,2070,ssp370,CMCC-ESM2,2.895423900453193,2.679710945333006
74443,2071,ssp370,CMCC-ESM2,2.9146249663962025,2.6970385610240415
74609,2072,ssp370,CMCC-ESM2,2.9419702237083314,2.721151310927102
74775,2073,ssp370,CMCC-ESM2,2.9751523423689674,2.749829850841643
74941,2074,ssp370,CMCC-ESM2,3.0064933189062284,2.777735050591818
75107,2075,ssp370,CMCC-ESM2,3.036639702808795,2.8054234031253724
75273,2076,ssp370,CMCC-ESM2,3.0717863876281775,2.837562891544403
75439,2077,ssp370,CMCC-ESM2,3.1118708946092206,2.8751426133357407
75605,2078,ssp370,CMCC-ESM2,3.149730205968044,2.910949900223255
75771,2079,ssp370,CMCC-ESM2,3.181219288724978,2.940210533212507
75937,2080,ssp370,CMCC-ESM2,3.213375706739051,2.9692738456157945
76103,2081,ssp370,CMCC-ESM2,3.254700514420367,3.0086285136182838
76269,2082,ssp370,CMCC-ESM2,3.2970593777508195,3.0476139441525563
76435,2083,ssp370,CMCC-ESM2,3.33510704758146,3.082337809658701
76601,2084,ssp370,CMCC-ESM2,3.37301568827059,3.117455163134553
76767,2085,ssp370,CMCC-ESM2,3.4226535317071343,3.1662208069207622
76933,2086,ssp370,CMCC-ESM2,3.4675590648825763,3.210611457754686
77099,2087,ssp370,CMCC-ESM2,3.5149984877329725,3.2551727224416296
77265,2088,ssp370,CMCC-ESM2,3.5534679065548644,3.29235713432896
77431,2089,ssp370,CMCC-ESM2,3.5877295457074334,3.324719081347931
77597,2090,ssp370,CMCC-ESM2,3.629985966650833,3.3649319108717632
77763,2091,ssp370,CMCC-ESM2,3.674135747653659,3.4056311284673924
77929,2092,ssp370,CMCC-ESM2,,
78095,2093,ssp370,CMCC-ESM2,,
78261,2094,ssp370,CMCC-ESM2,,
78427,2095,ssp370,CMCC-ESM2,,
78593,2096,ssp370,CMCC-ESM2,,
78759,2097,ssp370,CMCC-ESM2,,
78925,2098,ssp370,CMCC-ESM2,,
79091,2099,ssp370,CMCC-ESM2,,
79254,2100,ssp370,CMCC-ESM2,,
53,1850,historical,CNRM-CM6-1,,
445,1851,historical,CNRM-CM6-1,,
836,1852,historical,CNRM-CM6-1,,
1227,1853,historical,CNRM-CM6-1,,
1618,1854,historical,CNRM-CM6-1,,
2009,1855,historical,CNRM-CM6-1,,
2400,1856,historical,CNRM-CM6-1,,
2791,1857,historical,CNRM-CM6-1,,
3182,1858,historical,CNRM-CM6-1,,
3573,1859,historical,CNRM-CM6-1,,
3964,1860,historical,CNRM-CM6-1,0.0015124023034331561,-0.027281389169409417
4355,1861,historical,CNRM-CM6-1,0.0003414951025572615,-0.0273961888903392
4746,1862,historical,CNRM-CM6-1,0.000693097765560693,-0.027051050531319516
5137,1863,historical,CNRM-CM6-1,1.6409158019636176e-05,-0.028240122218532733
5528,1864,historical,CNRM-CM6-1,-0.005735881273742712,-0.033324765908356965
5919,1865,historical,CNRM-CM6-1,-0.003727878164374792,-0.028394374343358824
6310,1866,historical,CNRM-CM6-1,-0.012263952459864077,-0.0376533067295113
6701,1867,historical,CNRM-CM6-1,-0.014197071207381983,-0.03918857140195004
7092,1868,historical,CNRM-CM6-1,-0.014320409665280422,-0.04062754542718681
7483,1869,historical,CNRM-CM6-1,-0.025857512372521357,-0.052986301017940385
7874,1870,historical,CNRM-CM6-1,-0.025594277904044994,-0.051585457840159006
8265,1871,historical,CNRM-CM6-1,-0.023866290447375094,-0.0513098776281152
8656,1872,historical,CNRM-CM6-1,-0.017168104087891687,-0.04607278974070574
9047,1873,historical,CNRM-CM6-1,-0.0028077430181014116,-0.031751194911299505
9438,1874,historical,CNRM-CM6-1,0.005435518156423143,-0.022733976138665853
9829,1875,historical,CNRM-CM6-1,-0.017077648186629078,-0.042037168284217385
10220,1876,historical,CNRM-CM6-1,-0.019930212384778025,-0.04445157234134297
10611,1877,historical,CNRM-CM6-1,-0.02308243136313025,-0.048038824627767755
11002,1878,historical,CNRM-CM6-1,-0.03228154975447789,-0.05647265659688423
11393,1879,historical,CNRM-CM6-1,-0.03481617974303299,-0.0569686234413182
11784,1880,historical,CNRM-CM6-1,-0.04457948325689378,-0.06404722867878952
12175,1881,historical,CNRM-CM6-1,-0.05724506266133948,-0.07652103076187305
12566,1882,historical,CNRM-CM6-1,-0.06677578493105953,-0.08387676419000423
12957,1883,historical,CNRM-CM6-1,-0.07155460604174414,-0.08939313857104643
13348,1884,historical,CNRM-CM6-1,-0.0640298339018327,-0.08082061164355904
13739,1885,historical,CNRM-CM6-1,-0.062070920318012784,-0.07858140392865343
14130,1886,historical,CNRM-CM6-1,-0.057098185001426084,-0.0730848159261282
14521,1887,historical,CNRM-CM6-1,-0.061573005478908475,-0.07612674838726018
14912,1888,historical,CNRM-CM6-1,-0.07046629840698103,-0.08286716433650346
15303,1889,historical,CNRM-CM6-1,-0.06695255182278838,-0.07272465264385634
15694,1890,historical,CNRM-CM6-1,-0.07950880854904348,-0.08076658382304872
16085,1891,historical,CNRM-CM6-1,-0.08944986705125844,-0.08654963168881794
16476,1892,historical,CNRM-CM6-1,-0.08912173763193817,-0.08256301193292195
16867,1893,historical,CNRM-CM6-1,-0.10399666342653993,-0.09381576299735064
17258,1894,historical,CNRM-CM6-1,-0.12495682610176213,-0.11016751533191713
17649,1895,historical,CNRM-CM6-1,-0.12792221018488614,-0.10980022704317301
18040,1896,historical,CNRM-CM6-1,-0.14282682752335787,-0.12070599852883188
18431,1897,historical,CNRM-CM6-1,-0.15899821877076134,-0.13259680230850718
18822,1898,historical,CNRM-CM6-1,-0.15958853619771488,-0.13113368509126538
19213,1899,historical,CNRM-CM6-1,-0.16752020344442503,-0.13684771548818883
19604,1900,historical,CNRM-CM6-1,-0.17455194817727665,-0.1439457918728786
19995,1901,historical,CNRM-CM6-1,-0.17551013162276852,-0.14511825375076282
20386,1902,historical,CNRM-CM6-1,-0.1816086149567136,-0.15005928290377404
20777,1903,historical,CNRM-CM6-1,-0.1914034459902761,-0.1567911896269863
21168,1904,historical,CNRM-CM6-1,-0.20404267589965058,-0.16953418525031352
21559,1905,historical,CNRM-CM6-1,-0.21510093123892962,-0.17908407538696808
21950,1906,historical,CNRM-CM6-1,-0.22301188351000417,-0.18496611101069832
22341,1907,historical,CNRM-CM6-1,-0.23260010330733638,-0.19134198112556375
22732,1908,historical,CNRM-CM6-1,-0.2368085034086111,-0.19266684427835803
23123,1909,historical,CNRM-CM6-1,-0.25296257899531593,-0.21116998886551472
23514,1910,historical,CNRM-CM6-1,-0.25020444389638524,-0.20953487810384835
23905,1911,historical,CNRM-CM6-1,-0.24759622117023644,-0.2080027380858081
24296,1912,historical,CNRM-CM6-1,-0.2498710420059062,-0.20581929662935627
24687,1913,historical,CNRM-CM6-1,-0.24641237945591818,-0.20084233440136476
25078,1914,historical,CNRM-CM6-1,-0.2387816344359499,-0.19409739782316895
25469,1915,historical,CNRM-CM6-1,-0.2243748451099345,-0.18148254463748095
25860,1916,historical,CNRM-CM6-1,-0.2083590077630863,-0.16715805778351592
26251,1917,historical,CNRM-CM6-1,-0.19591551792893053,-0.156628436923676
26642,1918,historical,CNRM-CM6-1,-0.1958567770138113,-0.15592639460761815
27033,1919,historical,CNRM-CM6-1,-0.19730277605284946,-0.15705453725247295
27424,1920,historical,CNRM-CM6-1,-0.19266996656446356,-0.14929880496783318
27815,1921,historical,CNRM-CM6-1,-0.19182807070157065,-0.14668450510175335
28206,1922,historical,CNRM-CM6-1,-0.1866325103327416,-0.13853579778938604
28597,1923,historical,CNRM-CM6-1,-0.1810588263646554,-0.1335149817113207
28988,1924,historical,CNRM-CM6-1,-0.17701513809186156,-0.13044833904018624
29379,1925,historical,CNRM-CM6-1,-0.1686322408618069,-0.12389775687372631
29770,1926,historical,CNRM-CM6-1,-0.16422034854929965,-0.11919282199157888
30161,1927,historical,CNRM-CM6-1,-0.16886424394146785,-0.12645761683588677
30552,1928,historical,CNRM-CM6-1,-0.1765039578150857,-0.13537209930051422
30943,1929,historical,CNRM-CM6-1,-0.16252989256926842,-0.12174289095343678
31334,1930,historical,CNRM-CM6-1,-0.15763298927841363,-0.11495271777533458
31725,1931,historical,CNRM-CM6-1,-0.15929515995861887,-0.11532618466134753
32116,1932,historical,CNRM-CM6-1,-0.16094711173069617,-0.11841581127668427
32507,1933,historical,CNRM-CM6-1,-0.14583539251351255,-0.10590005338420576
32898,1934,historical,CNRM-CM6-1,-0.1356934075554417,-0.09703745959829367
33289,1935,historical,CNRM-CM6-1,-0.13653688171214873,-0.10028204332618236
33680,1936,historical,CNRM-CM6-1,-0.12566184772237576,-0.09259364930670126
34071,1937,historical,CNRM-CM6-1,-0.11194123044578666,-0.08130101105055289
34462,1938,historical,CNRM-CM6-1,-0.11051242739827057,-0.08163780727385768
34853,1939,historical,CNRM-CM6-1,-0.09996161379536932,-0.07237647019171409
35244,1940,historical,CNRM-CM6-1,-0.08141204408620055,-0.05818721060738199
35635,1941,historical,CNRM-CM6-1,-0.06053739841190977,-0.0399609878422263
36026,1942,historical,CNRM-CM6-1,-0.045775926675252064,-0.03028523251508312
36417,1943,historical,CNRM-CM6-1,-0.030934541326737626,-0.015426155833312739
36808,1944,historical,CNRM-CM6-1,-0.02713630919373351,-0.013257077345475361
37199,1945,historical,CNRM-CM6-1,-0.029777465722900714,-0.016555351589598494
37590,1946,historical,CNRM-CM6-1,-0.02164298073281541,-0.010559449610254887
37981,1947,historical,CNRM-CM6-1,-0.005393081128335589,0.0038019319341353395
38372,1948,historical,CNRM-CM6-1,0.00926156431512832,0.016859801280337816
38763,1949,historical,CNRM-CM6-1,0.018980596138168857,0.027431734823046932
39154,1950,historical,CNRM-CM6-1,0.01713790956476031,0.023074395524827727
39545,1951,historical,CNRM-CM6-1,0.02268921433934455,0.025310135558956424
39935,1952,historical,CNRM-CM6-1,0.03219109189035819,0.032072777282957696
40325,1953,historical,CNRM-CM6-1,0.029753660527671314,0.029804199387865733
40715,1954,historical,CNRM-CM6-1,0.025813945337372482,0.025355550337200772
41105,1955,historical,CNRM-CM6-1,0.03962388846129343,0.04191268880039101
41495,1956,historical,CNRM-CM6-1,0.03702981890022733,0.04299739370422744
41885,1957,historical,CNRM-CM6-1,0.029337301602293232,0.03577966294722129
42275,1958,historical,CNRM-CM6-1,0.031868003932840276,0.03516221695888793
42665,1959,historical,CNRM-CM6-1,0.04214843626116317,0.04269499690405926
43055,1960,historical,CNRM-CM6-1,0.04932626446806613,0.04735577757799085
43445,1961,historical,CNRM-CM6-1,0.046746054622667295,0.041867774532797525
43835,1962,historical,CNRM-CM6-1,0.055844363652424275,0.05012615537790816
44225,1963,historical,CNRM-CM6-1,0.06086947847715417,0.05085556637215926
44615,1964,historical,CNRM-CM6-1,0.06849263035500551,0.057460853128819496
45005,1965,historical,CNRM-CM6-1,0.08229199671284436,0.07120586612825502
45395,1966,historical,CNRM-CM6-1,0.09727643824800139,0.08794233138863898
45785,1967,historical,CNRM-CM6-1,0.10656033812369699,0.0978760546264949
46175,1968,historical,CNRM-CM6-1,0.11521444664178254,0.1067091439491557
46565,1969,historical,CNRM-CM6-1,0.12041242008061434,0.10909195531160089
46955,1970,historical,CNRM-CM6-1,0.13436771718685883,0.12129119405698767
47345,1971,historical,CNRM-CM6-1,0.16134133330047692,0.1448472514040884
47735,1972,historical,CNRM-CM6-1,0.18080900995762922,0.1575985028912469
48125,1973,historical,CNRM-CM6-1,0.19567391593644184,0.16619652095220494
48514,1974,historical,CNRM-CM6-1,0.21142813330645568,0.17658347862036816
48903,1975,historical,CNRM-CM6-1,0.2155073218004049,0.17485378567064805
49292,1976,historical,CNRM-CM6-1,0.23492084169589078,0.18766346970122622
49681,1977,historical,CNRM-CM6-1,0.2575123033392619,0.2066737251368842
50070,1978,historical,CNRM-CM6-1,0.2967601350754181,0.243599268502309
50459,1979,historical,CNRM-CM6-1,0.3201405100971586,0.26382880344174864
50848,1980,historical,CNRM-CM6-1,0.3302478895045455,0.27254752257388254
51237,1981,historical,CNRM-CM6-1,0.3566985605800668,0.2988202302988094
51626,1982,historical,CNRM-CM6-1,0.3738424480283704,0.31300589030091636
52015,1983,historical,CNRM-CM6-1,0.3906024782487108,0.3278651084648806
52404,1984,historical,CNRM-CM6-1,0.41850568713435327,0.35249170727045
52793,1985,historical,CNRM-CM6-1,0.43436775574491954,0.36465371515416245
53182,1986,historical,CNRM-CM6-1,0.458160206318478,0.3806208565329712
53571,1987,historical,CNRM-CM6-1,0.482523591015886,0.3975511284007942
53960,1988,historical,CNRM-CM6-1,0.5058861125277765,0.4156998737435709
54349,1989,historical,CNRM-CM6-1,0.5334146472095085,0.4385810474296207
54738,1990,historical,CNRM-CM6-1,0.5599784549871322,0.46212559861224506
55127,1991,historical,CNRM-CM6-1,0.5742967885947095,0.47603873843898015
55516,1992,historical,CNRM-CM6-1,0.6007516124409598,0.5065305346770229
55905,1993,historical,CNRM-CM6-1,0.6163380505483241,0.5261139633885785
56294,1994,historical,CNRM-CM6-1,0.6455532776274112,0.5550741966436429
56683,1995,historical,CNRM-CM6-1,0.6746989079897796,0.5830411671129038
57072,1996,historical,CNRM-CM6-1,0.6863698869749154,0.5940089297497343
57462,1997,historical,CNRM-CM6-1,0.7084511250268762,0.6138011204842423
57851,1998,historical,CNRM-CM6-1,0.7273046983014227,0.6317784906172996
58240,1999,historical,CNRM-CM6-1,0.7409930962081436,0.6469146441160224
58629,2000,historical,CNRM-CM6-1,0.7596428906553454,0.6645519414597421
59018,2001,historical,CNRM-CM6-1,0.7773199043736508,0.6831802324338268
59409,2002,historical,CNRM-CM6-1,0.7915492397021386,0.6988477829164438
59799,2003,historical,CNRM-CM6-1,0.8246332564165216,0.7333995622328974
60189,2004,historical,CNRM-CM6-1,0.8450194051592713,0.7557696853664191
60579,2005,historical,CNRM-CM6-1,0.8647764545206374,0.7793991736194363
60969,2006,historical,CNRM-CM6-1,0.8773490110060463,0.7957988955992147
61359,2007,historical,CNRM-CM6-1,0.9015116486148588,0.8252237497318484
61749,2008,historical,CNRM-CM6-1,0.9232767161847114,0.8485857338503557
62139,2009,historical,CNRM-CM6-1,0.9375651763966534,0.8645752624071635
62529,2010,historical,CNRM-CM6-1,0.962930818745921,0.889683466038781
62919,2011,historical,CNRM-CM6-1,0.9818539210176078,0.9088051278475714
63309,2012,historical,CNRM-CM6-1,0.9939377302408826,0.9211637001720735
63700,2013,historical,CNRM-CM6-1,1.0193770731829956,0.9443381329053093
64091,2014,historical,CNRM-CM6-1,1.0469787748437345,0.9747280755233
64483,2015,ssp370,CNRM-CM6-1,1.073887091138985,1.0024301957548813
64688,2016,ssp370,CNRM-CM6-1,1.1130391776950943,1.0444918489237525
64890,2017,ssp370,CNRM-CM6-1,1.1426870768072805,1.0771279202286224
65092,2018,ssp370,CNRM-CM6-1,1.1576315067726957,1.097418346531679
65294,2019,ssp370,CNRM-CM6-1,1.1817257276566793,1.1239648221272198
65496,2020,ssp370,CNRM-CM6-1,1.2089477236376551,1.1526924589211704
65698,2021,ssp370,CNRM-CM6-1,1.2334485018583095,1.17581059930392
65900,2022,ssp370,CNRM-CM6-1,1.265634823052964,1.2093289796748006
66102,2023,ssp370,CNRM-CM6-1,1.2867644990789482,1.2290732893757965
66304,2024,ssp370,CNRM-CM6-1,1.3174342461609179,1.2579786199419518
66506,2025,ssp370,CNRM-CM6-1,1.3505448269284306,1.290026662286747
66708,2026,ssp370,CNRM-CM6-1,1.3747073401718484,1.31315188634328
66910,2027,ssp370,CNRM-CM6-1,1.4090388486627414,1.346058774999844
67112,2028,ssp370,CNRM-CM6-1,1.436224183193347,1.372050636231705
67314,2029,ssp370,CNRM-CM6-1,1.4643029445652265,1.4023691543409904
67486,2030,ssp370,CNRM-CM6-1,1.4866845590218705,1.426558149927735
67658,2031,ssp370,CNRM-CM6-1,1.5179014824259143,1.4605928198112121
67830,2032,ssp370,CNRM-CM6-1,1.553442136593028,1.494665940783986
68002,2033,ssp370,CNRM-CM6-1,1.6019053008717496,1.5417883255476035
68174,2034,ssp370,CNRM-CM6-1,1.6332150594825152,1.5716566911858698
68346,2035,ssp370,CNRM-CM6-1,1.6728795987069063,1.613040789878367
68518,2036,ssp370,CNRM-CM6-1,1.710190284475535,1.6489502867115515
68690,2037,ssp370,CNRM-CM6-1,1.742002435604259,1.6807610800036537
68862,2038,ssp370,CNRM-CM6-1,1.7827407390011423,1.7140302758777957
69034,2039,ssp370,CNRM-CM6-1,1.8231825687715784,1.7474990035528895
69206,2040,ssp370,CNRM-CM6-1,1.8638676062317483,1.7852566856446312
69378,2041,ssp370,CNRM-CM6-1,1.8981275937735156,1.815123677561401
69550,2042,ssp370,CNRM-CM6-1,1.9447676472191018,1.8565335465008697
69722,2043,ssp370,CNRM-CM6-1,1.9871322933911408,1.896455651667124
69894,2044,ssp370,CNRM-CM6-1,2.020698844426688,1.9284752440089286
70066,2045,ssp370,CNRM-CM6-1,2.0725063410083036,1.9744248881600643
70238,2046,ssp370,CNRM-CM6-1,2.1274283264310285,2.0258466770811974
70410,2047,ssp370,CNRM-CM6-1,2.17170257233045,2.0641074251078244
70582,2048,ssp370,CNRM-CM6-1,2.231052460511641,2.1191174522045615
70754,2049,ssp370,CNRM-CM6-1,2.287708675517948,2.171461359509092
70926,2050,ssp370,CNRM-CM6-1,2.341014968601188,2.220802993747228
71098,2051,ssp370,CNRM-CM6-1,2.387041552288095,2.26180869090854
71270,2052,ssp370,CNRM-CM6-1,2.4371761017376623,2.311323310277798
71442,2053,ssp370,CNRM-CM6-1,2.466214769282417,2.3386462036180085
71614,2054,ssp370,CNRM-CM6-1,2.513261725184194,2.3814112914082646
71786,2055,ssp370,CNRM-CM6-1,2.560561329445094,2.423700550032996
71954,2056,ssp370,CNRM-CM6-1,2.6074049058367894,2.466438722099381
72120,2057,ssp370,CNRM-CM6-1,2.654234138967832,2.5096025168888962
72286,2058,ssp370,CNRM-CM6-1,2.7076992329774785,2.562781718133496
72452,2059,ssp370,CNRM-CM6-1,2.7586988228572893,2.6112212933820667
72618,2060,ssp370,CNRM-CM6-1,2.8075961513450327,2.6582252486985367
72784,2061,ssp370,CNRM-CM6-1,2.8629626119264135,2.7150073799305496
72950,2062,ssp370,CNRM-CM6-1,2.9161649572833657,2.7670622822518447
73116,2063,ssp370,CNRM-CM6-1,2.9741973069940637,2.8225965276175837
73282,2064,ssp370,CNRM-CM6-1,3.0436491426400454,2.8888167856710325
73448,2065,ssp370,CNRM-CM6-1,3.0872424333536608,2.930925767359091
73614,2066,ssp370,CNRM-CM6-1,3.1470931934913535,2.987512366138224
73780,2067,ssp370,CNRM-CM6-1,3.20519845234631,3.0456504083481857
73946,2068,ssp370,CNRM-CM6-1,3.259389904571429,3.0946006662330294
74112,2069,ssp370,CNRM-CM6-1,3.316764243933853,3.14561834236487
74278,2070,ssp370,CNRM-CM6-1,3.377949830894906,3.2024139299871703
74444,2071,ssp370,CNRM-CM6-1,3.4387287374836557,3.2595871860669097
74610,2072,ssp370,CNRM-CM6-1,3.4947801705334554,3.3089125409782
74776,2073,ssp370,CNRM-CM6-1,3.5540897457576066,3.363151903744888
74942,2074,ssp370,CNRM-CM6-1,3.6138655297545337,3.417606279065423
75108,2075,ssp370,CNRM-CM6-1,3.680911148759259,3.4788606141350056
75274,2076,ssp370,CNRM-CM6-1,3.7423370219736043,3.534897343346168
75440,2077,ssp370,CNRM-CM6-1,3.8230865365395372,3.6075491649774696
