,Model,Ensemble_member,No_arctic_crossing_year,World_crossing_year,gap
121,IITM-ESM,r1i1p1f1,2046.925,2040.714,6.211000000000013
122,INM-CM4-8,r1i1p1f1,2041.961,2034.088,7.873000000000047
123,INM-CM5-0,r1i1p1f1,2041.407,2034.464,6.942999999999984
124,IPSL-CM6A-LR,r1i1p1f1,2038.787,2033.838,4.949000000000069
125,IPSL-CM6A-LR,r2i1p1f1,2041.748,2036.658,5.0900000000001455
126,IPSL-CM6A-LR,r3i1p1f1,2040.749,2034.906,5.843000000000075
127,IPSL-CM6A-LR,r4i1p1f1,2040.185,2034.477,5.707999999999856
128,IPSL-CM6A-LR,r5i1p1f1,2034.461,2030.307,4.153999999999996
129,IPSL-CM6A-LR,r6i1p1f1,2036.646,2032.335,4.310999999999922
130,KACE-1-0-G,r1i1p1f1,2034.074,2028.265,5.808999999999969
131,KIOST-ESM,r1i1p1f1,2053.676,2041.618,12.057999999999993
132,MCM-UA-1-0,r1i1p1f2,2052.981,2043.419,9.562000000000126
133,MIROC-ES2L,r1i1p1f2,2036.723,2029.321,7.402000000000044
134,MIROC-ES2L,r2i1p1f2,2034.847,2029.709,5.13799999999992
135,MIROC6,r1i1p1f1,2030.826,2027.892,2.933999999999969
136,MIROC6,r2i1p1f1,2037.527,2030.328,7.199000000000069
137,MIROC6,r3i1p1f1,2035.789,2030.427,5.36200000000008
138,MPI-ESM1-2-HR,r1i1p1f1,2048.039,2041.047,6.992000000000189
139,MPI-ESM1-2-HR,r2i1p1f1,2054.706,2047.708,6.998000000000047
140,MPI-ESM1-2-LR,r10i1p1f1,2050.234,2043.246,6.987999999999829
141,MPI-ESM1-2-LR,r1i1p1f1,2044.593,2038.608,5.985000000000127
142,MPI-ESM1-2-LR,r2i1p1f1,2049.569,2043.215,6.354000000000042
143,MPI-ESM1-2-LR,r3i1p1f1,2047.805,2039.83,7.975000000000136
144,MPI-ESM1-2-LR,r4i1p1f1,2048.761,2043.212,5.548999999999978
145,MPI-ESM1-2-LR,r5i1p1f1,2049.51,2043.633,5.87700000000018
146,MPI-ESM1-2-LR,r6i1p1f1,2048.831,2042.263,6.568000000000211
147,MPI-ESM1-2-LR,r7i1p1f1,2048.132,2041.33,6.802000000000135
148,MPI-ESM1-2-LR,r8i1p1f1,2046.999,2038.353,8.645999999999958
149,MPI-ESM1-2-LR,r9i1p1f1,2048.086,2039.178,8.907999999999674
150,MRI-ESM2-0,r1i1p1f1,2028.997,2026.867,2.130000000000109
151,NESM3,r1i1p1f1,2032.162,2028.647,3.5150000000001
152,NESM3,r2i1p1f1,2036.082,2031.961,4.121000000000095
153,NorESM2-LM,r1i1p1f1,2036.637,2035.078,1.558999999999969
154,NorESM2-LM,r2i1p1f1,2024.1,2023.308,0.7919999999999163
155,NorESM2-LM,r3i1p1f1,2025.454,2023.973,1.4809999999999945
156,NorESM2-MM,r1i1p1f1,2037.947,2036.102,1.8449999999998
157,TaiESM1,r1i1p1f1,2023.919,2022.089,1.8300000000001546
158,UKESM1-0-LL,r10i1p1f2,2027.879,2024.171,3.7079999999998563
159,UKESM1-0-LL,r11i1p1f2,2021.719,2019.484,2.2350000000001273
160,UKESM1-0-LL,r12i1p1f2,2025.203,2022.682,2.520999999999958
161,UKESM1-0-LL,r13i1p1f2,2022.93,2020.642,2.288000000000011
162,UKESM1-0-LL,r16i1p1f2,2028.982,2025.39,3.591999999999871
163,UKESM1-0-LL,r17i1p1f2,2027.908,2023.949,3.9589999999998327
164,UKESM1-0-LL,r18i1p1f2,2029.428,2024.756,4.6720000000000255
165,UKESM1-0-LL,r19i1p1f2,2027.873,2024.475,3.3980000000001382
166,UKESM1-0-LL,r1i1p1f2,2027.478,2023.235,4.2430000000001655
167,UKESM1-0-LL,r2i1p1f2,2023.109,2020.178,2.9309999999998126
168,UKESM1-0-LL,r3i1p1f2,2027.182,2023.341,3.841000000000122
169,UKESM1-0-LL,r4i1p1f2,2029.224,2025.504,3.7200000000000273
170,UKESM1-0-LL,r8i1p1f2,2027.725,2023.889,3.8360000000000127
171,UKESM1-0-LL,r9i1p1f2,2022.047,2020.033,2.0140000000001237
