,year,Experiment,Model,adjusted_world_tas_anom,adjusted_no_arctic_tas_anom
74495,2076,ssp126,CMCC-ESM2,2.832399320229765,2.5662892449209735
74655,2077,ssp126,CMCC-ESM2,2.832543284558545,2.5653970961714454
74815,2078,ssp126,CMCC-ESM2,2.8267830135872813,2.5579682468490854
74975,2079,ssp126,CMCC-ESM2,2.819194877354906,2.5489119460652963
75135,2080,ssp126,CMCC-ESM2,2.8172436616439622,2.5493533690366816
75295,2081,ssp126,CMCC-ESM2,2.81581693352254,2.5472128949363952
75455,2082,ssp126,CMCC-ESM2,2.8214582918967737,2.5530080973409293
75615,2083,ssp126,CMCC-ESM2,2.8455996643086277,2.578485966527663
75775,2084,ssp126,CMCC-ESM2,2.8426728435738537,2.575137041940855
75935,2085,ssp126,CMCC-ESM2,2.847222181252041,2.5793734313489143
76095,2086,ssp126,CMCC-ESM2,2.8837585062576365,2.6118663485617644
76255,2087,ssp126,CMCC-ESM2,2.9251566792077677,2.6524224850608937
76415,2088,ssp126,CMCC-ESM2,2.9381130213136673,2.6644559818531546
76575,2089,ssp126,CMCC-ESM2,2.936862288005488,2.662653423420687
76735,2090,ssp126,CMCC-ESM2,2.9654150153022223,2.686851147642199
76895,2091,ssp126,CMCC-ESM2,2.9969682592399414,2.7122559662682186
77055,2092,ssp126,CMCC-ESM2,3.0039052833003224,2.714698426070963
77215,2093,ssp126,CMCC-ESM2,3.0050070476597037,2.7136127804749623
77375,2094,ssp126,CMCC-ESM2,3.012230554644215,2.718413862092884
77535,2095,ssp126,CMCC-ESM2,3.016312382302965,2.7194477165435007
77695,2096,ssp126,CMCC-ESM2,3.0061599892572417,2.7070337530647626
77855,2097,ssp126,CMCC-ESM2,,
78015,2098,ssp126,CMCC-ESM2,,
78175,2099,ssp126,CMCC-ESM2,,
78333,2100,ssp126,CMCC-ESM2,,
53,1850,historical,CNRM-CM6-1,,
444,1851,historical,CNRM-CM6-1,,
834,1852,historical,CNRM-CM6-1,,
1224,1853,historical,CNRM-CM6-1,,
1614,1854,historical,CNRM-CM6-1,,
2004,1855,historical,CNRM-CM6-1,0.06381311466840166,0.052576168334430885
2394,1856,historical,CNRM-CM6-1,0.06799678693231836,0.05651310348268438
2784,1857,historical,CNRM-CM6-1,0.05664156225240938,0.045136752190538164
3174,1858,historical,CNRM-CM6-1,0.03859600308279769,0.023784425673229796
3564,1859,historical,CNRM-CM6-1,0.033299818007181396,0.014759245741106984
3954,1860,historical,CNRM-CM6-1,0.04316711565830668,0.02518094443813585
4344,1861,historical,CNRM-CM6-1,0.04072663848700882,0.01993425282739856
4734,1862,historical,CNRM-CM6-1,0.04118752918224547,0.02192866270034787
5124,1863,historical,CNRM-CM6-1,0.026681985171366444,0.006480832357146925
5514,1864,historical,CNRM-CM6-1,0.01115052484521846,-0.005940661577804704
5904,1865,historical,CNRM-CM6-1,0.007918771285736042,-0.005292592032502991
6294,1866,historical,CNRM-CM6-1,0.001576549894241459,-0.009434831407539316
6684,1867,historical,CNRM-CM6-1,0.0135799485890616,0.002558754520351084
7074,1868,historical,CNRM-CM6-1,0.03037804288497793,0.021784582459479333
7464,1869,historical,CNRM-CM6-1,0.02506997043807923,0.02171654480578557
7854,1870,historical,CNRM-CM6-1,0.018904395140918007,0.020112204023830713
8244,1871,historical,CNRM-CM6-1,0.005608752737850674,0.00880051083208074
8634,1872,historical,CNRM-CM6-1,0.0015841878395364312,0.004060481684718632
9024,1873,historical,CNRM-CM6-1,0.015862359330633943,0.01693489593231336
9414,1874,historical,CNRM-CM6-1,0.010125351101065189,0.0072543782943490275
9804,1875,historical,CNRM-CM6-1,0.01384237328973789,0.009111532830857687
10194,1876,historical,CNRM-CM6-1,0.0233701125551256,0.013746611229299871
10584,1877,historical,CNRM-CM6-1,0.023714715744486702,0.0111188693174933
10974,1878,historical,CNRM-CM6-1,0.03338972267786629,0.017505333193486964
11364,1879,historical,CNRM-CM6-1,0.05389411828628981,0.03369948259077511
11754,1880,historical,CNRM-CM6-1,0.018557023233094487,0.0007825988803224727
12144,1881,historical,CNRM-CM6-1,0.026594008112603793,0.007776447446015629
12534,1882,historical,CNRM-CM6-1,0.024807506582624886,0.006101146913353266
12924,1883,historical,CNRM-CM6-1,-0.006429095912462736,-0.021856068382989677
13314,1884,historical,CNRM-CM6-1,-0.005364638459279728,-0.013062522321974697
13704,1885,historical,CNRM-CM6-1,-0.027080158109029997,-0.02757883284954013
14094,1886,historical,CNRM-CM6-1,-0.059956695087236854,-0.05452166836592729
14484,1887,historical,CNRM-CM6-1,-0.07787103584854388,-0.06504868982507651
14874,1888,historical,CNRM-CM6-1,-0.09635572482299612,-0.08130046493851795
15264,1889,historical,CNRM-CM6-1,-0.10298832057770117,-0.08216377556574292
15654,1890,historical,CNRM-CM6-1,-0.06403999894378973,-0.04524236288264565
16044,1891,historical,CNRM-CM6-1,-0.0629098239738554,-0.04240628555076257
16434,1892,historical,CNRM-CM6-1,-0.06937258406812116,-0.046171081795341205
16824,1893,historical,CNRM-CM6-1,-0.05453062811447211,-0.03026821535495446
17214,1894,historical,CNRM-CM6-1,-0.04911754864742339,-0.020923211044681343
17604,1895,historical,CNRM-CM6-1,-0.050549292061583935,-0.02078883846271983
17994,1896,historical,CNRM-CM6-1,-0.035998941087788804,-0.0041882246949031185
18384,1897,historical,CNRM-CM6-1,-0.01747969886949475,0.013468342723351493
18774,1898,historical,CNRM-CM6-1,-0.026416703153658353,0.009596050132175425
19164,1899,historical,CNRM-CM6-1,-0.0584238397557506,-0.018783601178162062
19554,1900,historical,CNRM-CM6-1,-0.1028388006081863,-0.055048166984661764
19944,1901,historical,CNRM-CM6-1,-0.13144540473388444,-0.0773877846056616
20334,1902,historical,CNRM-CM6-1,-0.15479435170119568,-0.09488812956561352
20724,1903,historical,CNRM-CM6-1,-0.17072454860681033,-0.1081744029816828
21114,1904,historical,CNRM-CM6-1,-0.19075953269859527,-0.1277382003600285
21504,1905,historical,CNRM-CM6-1,-0.20229070081755463,-0.14056655052313322
21894,1906,historical,CNRM-CM6-1,-0.21860744800001494,-0.15926395840614285
22284,1907,historical,CNRM-CM6-1,-0.24836914894619813,-0.1857569076688345
22674,1908,historical,CNRM-CM6-1,-0.25748876261301584,-0.1939237463001859
23064,1909,historical,CNRM-CM6-1,-0.24878184884133062,-0.1883332694073047
23454,1910,historical,CNRM-CM6-1,-0.22475260890450496,-0.16914742813503986
23844,1911,historical,CNRM-CM6-1,-0.21072972166966242,-0.15732705886985793
24234,1912,historical,CNRM-CM6-1,-0.20505650806796227,-0.151229120408793
24624,1913,historical,CNRM-CM6-1,-0.19688443098628408,-0.14031219077661544
25014,1914,historical,CNRM-CM6-1,-0.2066292328061622,-0.1538388378849819
25404,1915,historical,CNRM-CM6-1,-0.19001348573245283,-0.13808630682745215
25794,1916,historical,CNRM-CM6-1,-0.16888852071185323,-0.11664886770412995
26184,1917,historical,CNRM-CM6-1,-0.14332041642863166,-0.08625112009949289
26574,1918,historical,CNRM-CM6-1,-0.12782481239786514,-0.06918363803739559
26964,1919,historical,CNRM-CM6-1,-0.12246456696743738,-0.06271168152303301
27354,1920,historical,CNRM-CM6-1,-0.11993511591012944,-0.05933751430145629
27744,1921,historical,CNRM-CM6-1,-0.10443305726829825,-0.04554041974533836
28134,1922,historical,CNRM-CM6-1,-0.08716689180951552,-0.03280751392004835
28524,1923,historical,CNRM-CM6-1,-0.09523068093208906,-0.042468933053596294
28914,1924,historical,CNRM-CM6-1,-0.08815155574470541,-0.03095982093161126
29304,1925,historical,CNRM-CM6-1,-0.0962267909213922,-0.032842243186293925
29694,1926,historical,CNRM-CM6-1,-0.11579973407467437,-0.04960435027712576
30084,1927,historical,CNRM-CM6-1,-0.1317899040066298,-0.06542920484251587
30474,1928,historical,CNRM-CM6-1,-0.13701050873966591,-0.07351761662136341
30864,1929,historical,CNRM-CM6-1,-0.1349162780280846,-0.07450528539253916
31254,1930,historical,CNRM-CM6-1,-0.12199198903752735,-0.06616459655200917
31644,1931,historical,CNRM-CM6-1,-0.12936079314389565,-0.07154753286610804
32034,1932,historical,CNRM-CM6-1,-0.15518790719008915,-0.09727257034613229
32424,1933,historical,CNRM-CM6-1,-0.16120781121117939,-0.10355353255938934
32814,1934,historical,CNRM-CM6-1,-0.14252596548429133,-0.09068859517414397
33204,1935,historical,CNRM-CM6-1,-0.12542336561260495,-0.07666283979320376
33594,1936,historical,CNRM-CM6-1,-0.10891460813429225,-0.0605686291888867
33984,1937,historical,CNRM-CM6-1,-0.09596978547985874,-0.05026916613291781
34374,1938,historical,CNRM-CM6-1,-0.06289096251394076,-0.01979796478014788
34764,1939,historical,CNRM-CM6-1,-0.04628860243952681,-0.0029607107506606977
35154,1940,historical,CNRM-CM6-1,-0.0607678228573846,-0.01710391154933177
35544,1941,historical,CNRM-CM6-1,-0.03335106353010359,0.002028707922418087
35934,1942,historical,CNRM-CM6-1,0.01776979405960615,0.04794914611195067
36324,1943,historical,CNRM-CM6-1,0.026423674171533816,0.05362779250380202
36714,1944,historical,CNRM-CM6-1,0.0271920884488057,0.057325540404068634
37104,1945,historical,CNRM-CM6-1,0.04428533047024226,0.06867541262908665
37494,1946,historical,CNRM-CM6-1,0.06625865609384522,0.08517640819483127
37884,1947,historical,CNRM-CM6-1,0.0805263759151029,0.09218076303920344
38274,1948,historical,CNRM-CM6-1,0.07480741491956015,0.08828306921894306
38664,1949,historical,CNRM-CM6-1,0.06520703642908496,0.0753249272480043
39054,1950,historical,CNRM-CM6-1,0.07481732605758061,0.08356959765023315
39444,1951,historical,CNRM-CM6-1,0.062396362695606854,0.07515986155977375
39833,1952,historical,CNRM-CM6-1,0.0412319410969298,0.054922868500805494
40222,1953,historical,CNRM-CM6-1,0.05959367085851668,0.07259650683439339
40611,1954,historical,CNRM-CM6-1,0.0767421398721089,0.0878052738978075
41000,1955,historical,CNRM-CM6-1,0.0562519339474227,0.0686628724906107
41389,1956,historical,CNRM-CM6-1,0.04451235192803877,0.05616020440577478
41778,1957,historical,CNRM-CM6-1,0.04776119489053513,0.06124994629709561
42167,1958,historical,CNRM-CM6-1,0.048986789257601256,0.06109058643398215
42556,1959,historical,CNRM-CM6-1,0.051324364358906596,0.06609290372017665
42945,1960,historical,CNRM-CM6-1,0.06717248907762885,0.08745850137775081
43334,1961,historical,CNRM-CM6-1,0.07481132574012812,0.09780808975849484
43723,1962,historical,CNRM-CM6-1,0.08179471190754958,0.10513711910298576
44112,1963,historical,CNRM-CM6-1,0.06809829234618633,0.08635925969474495
44501,1964,historical,CNRM-CM6-1,0.06990163968219466,0.08462188045042228
44890,1965,historical,CNRM-CM6-1,0.103624059741634,0.11209947609603658
45279,1966,historical,CNRM-CM6-1,0.11060706523079654,0.1147875713522124
45668,1967,historical,CNRM-CM6-1,0.12413081278950015,0.12446685921245844
46057,1968,historical,CNRM-CM6-1,0.13216893907662877,0.1259306748614288
46446,1969,historical,CNRM-CM6-1,0.14388452533859844,0.13274104561377423
46835,1970,historical,CNRM-CM6-1,0.15347531686410013,0.13595659887811748
47224,1971,historical,CNRM-CM6-1,0.1734600640165774,0.1555379809869482
47613,1972,historical,CNRM-CM6-1,0.18359140219469963,0.16597411127790632
48002,1973,historical,CNRM-CM6-1,0.21324153557531694,0.20054879108610016
48390,1974,historical,CNRM-CM6-1,0.2210205710474169,0.20654751557041134
48778,1975,historical,CNRM-CM6-1,0.21302452313022802,0.2008866565655823
49166,1976,historical,CNRM-CM6-1,0.2557669574420306,0.24032547678036342
49554,1977,historical,CNRM-CM6-1,0.27813156758821583,0.2534501278659765
49942,1978,historical,CNRM-CM6-1,0.2974966631858709,0.26736273853209663
50330,1979,historical,CNRM-CM6-1,0.3148237304614978,0.2791280776805838
50718,1980,historical,CNRM-CM6-1,0.3127528591809593,0.27281919569786156
51106,1981,historical,CNRM-CM6-1,0.32855663258952206,0.2761462514661466
51494,1982,historical,CNRM-CM6-1,0.36007230092440906,0.2997074668268295
51882,1983,historical,CNRM-CM6-1,0.402774932041294,0.33116927271541824
52270,1984,historical,CNRM-CM6-1,0.438097252567235,0.3613484151743387
52658,1985,historical,CNRM-CM6-1,0.46472609647849844,0.38260155851106276
53046,1986,historical,CNRM-CM6-1,0.470745060961755,0.39014802625056544
53434,1987,historical,CNRM-CM6-1,0.4799849394267482,0.4023925653907542
53822,1988,historical,CNRM-CM6-1,0.49151669763888456,0.4150537152794696
54210,1989,historical,CNRM-CM6-1,0.5256287599131242,0.44732981442995484
54598,1990,historical,CNRM-CM6-1,0.5569411068078752,0.4753888505460608
54986,1991,historical,CNRM-CM6-1,0.5849983442378116,0.5006169305233883
55374,1992,historical,CNRM-CM6-1,0.5983961948770113,0.5073332833213634
55762,1993,historical,CNRM-CM6-1,0.5987620070917474,0.5083281254063023
56150,1994,historical,CNRM-CM6-1,0.6141881100756283,0.5190689576080456
56538,1995,historical,CNRM-CM6-1,0.6365292307018138,0.5399221524779617
56926,1996,historical,CNRM-CM6-1,0.6569058904780075,0.557257508414636
57315,1997,historical,CNRM-CM6-1,0.6964350663760188,0.5995435430351606
57703,1998,historical,CNRM-CM6-1,0.7136366632525953,0.6219047839399009
58091,1999,historical,CNRM-CM6-1,0.7333824155655226,0.6414202592612552
58479,2000,historical,CNRM-CM6-1,0.7557995827982247,0.6633764775477419
58867,2001,historical,CNRM-CM6-1,0.7492576127502801,0.6577628008934794
59257,2002,historical,CNRM-CM6-1,0.776566179406358,0.6864421823549259
59646,2003,historical,CNRM-CM6-1,0.8109566349069925,0.7175975061838352
60035,2004,historical,CNRM-CM6-1,0.8207648795617531,0.7339256970193705
60424,2005,historical,CNRM-CM6-1,0.8328043635670879,0.7446144925337855
60813,2006,historical,CNRM-CM6-1,0.8450150023498982,0.7605933889641462
61202,2007,historical,CNRM-CM6-1,0.8317173837745716,0.74632671111002
61591,2008,historical,CNRM-CM6-1,0.8755056547220058,0.7857567905942391
61980,2009,historical,CNRM-CM6-1,0.8933414490512187,0.8062473431252816
62369,2010,historical,CNRM-CM6-1,0.9073460935817275,0.8265493618429319
62758,2011,historical,CNRM-CM6-1,0.9484282727252049,0.8692339789292031
63147,2012,historical,CNRM-CM6-1,0.9891855044119796,0.9098053017121395
63537,2013,historical,CNRM-CM6-1,0.9859114604236197,0.9110882066883794
63927,2014,historical,CNRM-CM6-1,1.0144234029771455,0.9378959319702753
64313,2015,ssp126,CNRM-CM6-1,1.0476084456225565,0.9714202210629191
64506,2016,ssp126,CNRM-CM6-1,1.0861342261956786,1.0060739415007338
64696,2017,ssp126,CNRM-CM6-1,1.1133352616640324,1.0334005859928017
64886,2018,ssp126,CNRM-CM6-1,1.1396610170295498,1.057631963059219
65076,2019,ssp126,CNRM-CM6-1,1.1973041002787592,1.1111166434286273
65266,2020,ssp126,CNRM-CM6-1,1.256122599605029,1.1627728491660512
65456,2021,ssp126,CNRM-CM6-1,1.2980450231514038,1.2045824626117843
65646,2022,ssp126,CNRM-CM6-1,1.3229400377818985,1.2311035912038235
65836,2023,ssp126,CNRM-CM6-1,1.395520015255671,1.2992141671007296
66026,2024,ssp126,CNRM-CM6-1,1.438535672354697,1.3333752719852627
66216,2025,ssp126,CNRM-CM6-1,1.4651517051521694,1.3573056642979904
66406,2026,ssp126,CNRM-CM6-1,1.4884379797521394,1.3821357233827785
66596,2027,ssp126,CNRM-CM6-1,1.540740838500754,1.4312038797008748
66786,2028,ssp126,CNRM-CM6-1,1.559006085361021,1.4481278648841645
66976,2029,ssp126,CNRM-CM6-1,1.5627535575697888,1.4475324729651267
67136,2030,ssp126,CNRM-CM6-1,1.58328490206562,1.4653219200300722
67296,2031,ssp126,CNRM-CM6-1,1.595338248811733,1.475484270767672
67456,2032,ssp126,CNRM-CM6-1,1.6160631726096575,1.4999996759465288
67616,2033,ssp126,CNRM-CM6-1,1.6118954515266026,1.4977291393250598
67776,2034,ssp126,CNRM-CM6-1,1.6173762515322458,1.512279929803231
67936,2035,ssp126,CNRM-CM6-1,1.653536218634516,1.5487551166311093
68096,2036,ssp126,CNRM-CM6-1,1.6680118660827223,1.5627633693429526
68256,2037,ssp126,CNRM-CM6-1,1.683239342766897,1.575530093563973
68416,2038,ssp126,CNRM-CM6-1,1.6844418438134041,1.5776578632211673
68576,2039,ssp126,CNRM-CM6-1,1.7004473867481793,1.596903946363473
68736,2040,ssp126,CNRM-CM6-1,1.7098228834858558,1.607898412077765
68896,2041,ssp126,CNRM-CM6-1,1.7186685494932878,1.6190571440252703
69056,2042,ssp126,CNRM-CM6-1,1.7335132045627584,1.6322000694724679
69216,2043,ssp126,CNRM-CM6-1,1.737130004846178,1.637801546243757
69376,2044,ssp126,CNRM-CM6-1,1.7650101952012216,1.6639135458896825
69536,2045,ssp126,CNRM-CM6-1,1.7740851385288468,1.6756151375243398
69696,2046,ssp126,CNRM-CM6-1,1.7709223718157823,1.6734976710766805
69856,2047,ssp126,CNRM-CM6-1,1.770276324057172,1.6719337615265581
70016,2048,ssp126,CNRM-CM6-1,1.8189082038024968,1.7138663113084025
70176,2049,ssp126,CNRM-CM6-1,1.8429892817564277,1.7330341711302744
70336,2050,ssp126,CNRM-CM6-1,1.8439386776296571,1.729906364166691
70496,2051,ssp126,CNRM-CM6-1,1.8712453626188261,1.7540036359725906
70656,2052,ssp126,CNRM-CM6-1,1.8856011668622565,1.7628109868035076
70816,2053,ssp126,CNRM-CM6-1,1.9189699283420634,1.7897584665433413
70976,2054,ssp126,CNRM-CM6-1,1.944145072240564,1.8005237138500332
71136,2055,ssp126,CNRM-CM6-1,1.9445381375322013,1.7915192777676878
71296,2056,ssp126,CNRM-CM6-1,1.9728742736138043,1.811299191561819
71456,2057,ssp126,CNRM-CM6-1,1.9774888077940196,1.817175976086132
71616,2058,ssp126,CNRM-CM6-1,1.9774523766106957,1.8214999581406117
71776,2059,ssp126,CNRM-CM6-1,1.9716589288648716,1.815432111249882
71936,2060,ssp126,CNRM-CM6-1,1.997709556942309,1.8398974561202937
72096,2061,ssp126,CNRM-CM6-1,2.00610521655468,1.8444664656229515
72256,2062,ssp126,CNRM-CM6-1,2.019184374680501,1.8586420639408694
72416,2063,ssp126,CNRM-CM6-1,2.027391739982803,1.865173827633775
72576,2064,ssp126,CNRM-CM6-1,2.0210537997653284,1.8643183006788153
72736,2065,ssp126,CNRM-CM6-1,2.044092976956198,1.884866514918865
72896,2066,ssp126,CNRM-CM6-1,2.061779081572304,1.9038100962118554
73056,2067,ssp126,CNRM-CM6-1,2.085003999582962,1.9214694584051983
73216,2068,ssp126,CNRM-CM6-1,2.094027640678523,1.926027263503247
73376,2069,ssp126,CNRM-CM6-1,2.1041778881339024,1.9403282628524865
73536,2070,ssp126,CNRM-CM6-1,2.1144615665763125,1.950907766604816
73696,2071,ssp126,CNRM-CM6-1,2.1172454012620148,1.95506242423575
73856,2072,ssp126,CNRM-CM6-1,2.1150758856109517,1.9495690612927694
74016,2073,ssp126,CNRM-CM6-1,2.1280969350815773,1.9599279861073864
74176,2074,ssp126,CNRM-CM6-1,2.129283741673357,1.9605900897013404
74336,2075,ssp126,CNRM-CM6-1,2.1371959523619077,1.9734820948820486
74496,2076,ssp126,CNRM-CM6-1,2.1282829535495162,1.9653114746491585
74656,2077,ssp126,CNRM-CM6-1,2.1423291718316926,1.9779884853753695
74816,2078,ssp126,CNRM-CM6-1,2.1542583430082067,1.9900988624238531
74976,2079,ssp126,CNRM-CM6-1,2.169179932086351,2.001105160376016
75136,2080,ssp126,CNRM-CM6-1,2.1625742375100496,1.9933630841064707
75296,2081,ssp126,CNRM-CM6-1,2.1748881379246123,2.003076736164809
75456,2082,ssp126,CNRM-CM6-1,2.1802301305675833,2.0076751543319364
75616,2083,ssp126,CNRM-CM6-1,2.149464131370209,1.980227569504865
75776,2084,ssp126,CNRM-CM6-1,2.138910959469657,1.971960039330941
75936,2085,ssp126,CNRM-CM6-1,2.1271252217849286,1.95951445367912
76096,2086,ssp126,CNRM-CM6-1,2.1187489279361933,1.9491186532183669
76256,2087,ssp126,CNRM-CM6-1,2.105865867548381,1.9387254687817335
76416,2088,ssp126,CNRM-CM6-1,2.084907751268101,1.918530243746481
76576,2089,ssp126,CNRM-CM6-1,2.08678487359659,1.9226295070861048
76736,2090,ssp126,CNRM-CM6-1,2.0922909725302183,1.9241473598019174
76896,2091,ssp126,CNRM-CM6-1,2.08567803726785,1.9130237074841046
77056,2092,ssp126,CNRM-CM6-1,2.0912462758664714,1.9148482019074504
77216,2093,ssp126,CNRM-CM6-1,2.1056790549658015,1.923686239538024
77376,2094,ssp126,CNRM-CM6-1,2.1312835301214283,1.9445674359462835
77536,2095,ssp126,CNRM-CM6-1,2.1320575914810327,1.941622361185502
77696,2096,ssp126,CNRM-CM6-1,2.1320852516643574,1.9395976268057407
77856,2097,ssp126,CNRM-CM6-1,,
78016,2098,ssp126,CNRM-CM6-1,,
78176,2099,ssp126,CNRM-CM6-1,,
78334,2100,ssp126,CNRM-CM6-1,,
72,1850,historical,CNRM-CM6-1-HR,,
463,1851,historical,CNRM-CM6-1-HR,,
853,1852,historical,CNRM-CM6-1-HR,,
1243,1853,historical,CNRM-CM6-1-HR,,
1633,1854,historical,CNRM-CM6-1-HR,,
2023,1855,historical,CNRM-CM6-1-HR,0.01408913736664079,0.0025487511479594335
2413,1856,historical,CNRM-CM6-1-HR,0.012015730452795841,0.002620695635022369
2803,1857,historical,CNRM-CM6-1-HR,6.129811946188134e-06,-0.0036728225943563346
3193,1858,historical,CNRM-CM6-1-HR,-0.00737382185750269,-0.00211572819894344
3583,1859,historical,CNRM-CM6-1-HR,-0.018066755810785456,-0.007602949846646528
3973,1860,historical,CNRM-CM6-1-HR,-0.02982810221485008,-0.013618357093115176
4363,1861,historical,CNRM-CM6-1-HR,-0.04374065870801164,-0.02898143982517016
4753,1862,historical,CNRM-CM6-1-HR,-0.04739440417954684,-0.02969609523825114
5143,1863,historical,CNRM-CM6-1-HR,-0.05781227957594725,-0.04100072432914045
5533,1864,historical,CNRM-CM6-1-HR,-0.05907951488431299,-0.043579012454160265
5923,1865,historical,CNRM-CM6-1-HR,-0.06400262300716004,-0.04905079569202015
6313,1866,historical,CNRM-CM6-1-HR,-0.06884928882166005,-0.056606474878442906
6703,1867,historical,CNRM-CM6-1-HR,-0.05863860550867717,-0.04758530581615056
7093,1868,historical,CNRM-CM6-1-HR,-0.06090394466228557,-0.05435764655300002
7483,1869,historical,CNRM-CM6-1-HR,-0.059802153775284625,-0.05304233376117801
7873,1870,historical,CNRM-CM6-1-HR,-0.05685399317692724,-0.05125263461203885
8263,1871,historical,CNRM-CM6-1-HR,-0.048898130748449335,-0.03920463533441363
8653,1872,historical,CNRM-CM6-1-HR,-0.049813925713711245,-0.03924456344156772
9043,1873,historical,CNRM-CM6-1-HR,-0.04203578145678847,-0.029026351073160244
9433,1874,historical,CNRM-CM6-1-HR,-0.038703476962990216,-0.02404425811632379
9823,1875,historical,CNRM-CM6-1-HR,-0.035860355313067645,-0.022235263056452948
10213,1876,historical,CNRM-CM6-1-HR,-0.02386448369118265,-0.006803878354711942
10603,1877,historical,CNRM-CM6-1-HR,-0.027192579949164134,-0.012114450661953729
10993,1878,historical,CNRM-CM6-1-HR,-0.012056360890438184,0.0006096621903690845
11383,1879,historical,CNRM-CM6-1-HR,-0.00041998070103332853,0.007095768403733845
11773,1880,historical,CNRM-CM6-1-HR,-0.005457315452879584,0.0006285591241771292
12163,1881,historical,CNRM-CM6-1-HR,-0.023085793924674556,-0.019797749665784632
12553,1882,historical,CNRM-CM6-1-HR,-0.015627103253148325,-0.01726867620709423
12943,1883,historical,CNRM-CM6-1-HR,-0.003329290444745756,-0.00771578960937367
13333,1884,historical,CNRM-CM6-1-HR,0.020607293844049853,0.01221377451794785
13723,1885,historical,CNRM-CM6-1-HR,0.03126686732827301,0.02087428848317425
14113,1886,historical,CNRM-CM6-1-HR,0.02674115038551922,0.01366337333612329
14503,1887,historical,CNRM-CM6-1-HR,0.03584558603701439,0.02169110735798809
14893,1888,historical,CNRM-CM6-1-HR,0.036189569561998376,0.02102451912438126
15283,1889,historical,CNRM-CM6-1-HR,0.03958778717949512,0.025230405529157937
15673,1890,historical,CNRM-CM6-1-HR,0.05512915541745858,0.03897925171880915
16063,1891,historical,CNRM-CM6-1-HR,0.08042255382640787,0.06199212907902449
16453,1892,historical,CNRM-CM6-1-HR,0.07650110453224439,0.0614080720206797
16843,1893,historical,CNRM-CM6-1-HR,0.0674177195626786,0.051565949590052146
17233,1894,historical,CNRM-CM6-1-HR,0.05461670721267919,0.04200835619261873
17623,1895,historical,CNRM-CM6-1-HR,0.05810574598576831,0.049153549348142506
18013,1896,historical,CNRM-CM6-1-HR,0.06287529296173937,0.05771772795841703
18403,1897,historical,CNRM-CM6-1-HR,0.06994844467535151,0.0645700056280993
18793,1898,historical,CNRM-CM6-1-HR,0.07426770654186753,0.0692805512391615
19183,1899,historical,CNRM-CM6-1-HR,0.06780777508293948,0.06269757917189048
19573,1900,historical,CNRM-CM6-1-HR,0.061639872085834164,0.05750528052287526
19963,1901,historical,CNRM-CM6-1-HR,0.05349915049669475,0.052117848976660205
20353,1902,historical,CNRM-CM6-1-HR,0.06502089421924634,0.06386794169483435
20743,1903,historical,CNRM-CM6-1-HR,0.0650466376907686,0.06345722001407961
21133,1904,historical,CNRM-CM6-1-HR,0.053261967504874407,0.052240884720293215
21523,1905,historical,CNRM-CM6-1-HR,0.03779720428208272,0.035145859332162126
21913,1906,historical,CNRM-CM6-1-HR,0.03040840825927268,0.024975869906895605
22303,1907,historical,CNRM-CM6-1-HR,0.024083465275406207,0.01577681046804252
22693,1908,historical,CNRM-CM6-1-HR,0.02004659194860008,0.011631241233655965
23083,1909,historical,CNRM-CM6-1-HR,0.01662149303734091,0.008144219412551244
23473,1910,historical,CNRM-CM6-1-HR,0.02897083320356609,0.019407057359027195
23863,1911,historical,CNRM-CM6-1-HR,0.03940077913065804,0.027116542536157796
24253,1912,historical,CNRM-CM6-1-HR,0.043227906317759926,0.02722179070250174
24643,1913,historical,CNRM-CM6-1-HR,0.05926445978328424,0.044490955116776594
25033,1914,historical,CNRM-CM6-1-HR,0.07730136378416996,0.06108829329763394
25423,1915,historical,CNRM-CM6-1-HR,0.09484125986869223,0.07809469567421248
25813,1916,historical,CNRM-CM6-1-HR,0.10918110751731289,0.09322232640584334
26203,1917,historical,CNRM-CM6-1-HR,0.11525059878457898,0.10181440361472674
26593,1918,historical,CNRM-CM6-1-HR,0.11626807820349809,0.10550193922741287
26983,1919,historical,CNRM-CM6-1-HR,0.13154092972227677,0.12206484889330411
27373,1920,historical,CNRM-CM6-1-HR,0.1448241703451946,0.13593254603998664
27763,1921,historical,CNRM-CM6-1-HR,0.16444325600562712,0.15490030637061747
28153,1922,historical,CNRM-CM6-1-HR,0.17574672155638418,0.16809674297556892
28543,1923,historical,CNRM-CM6-1-HR,0.1872699699665166,0.18046592023216818
28933,1924,historical,CNRM-CM6-1-HR,0.20628456081770152,0.20064044012604906
29323,1925,historical,CNRM-CM6-1-HR,0.23177635015476797,0.22695019734705427
29713,1926,historical,CNRM-CM6-1-HR,0.24307831975019548,0.24102038428691153
30103,1927,historical,CNRM-CM6-1-HR,0.27226342185689495,0.2706816174091003
30493,1928,historical,CNRM-CM6-1-HR,0.30030778013946247,0.2970686878320425
30883,1929,historical,CNRM-CM6-1-HR,0.3212270821561396,0.31575819069459027
31273,1930,historical,CNRM-CM6-1-HR,0.3274674639626544,0.3264955898620114
31663,1931,historical,CNRM-CM6-1-HR,0.32437178156293184,0.3285428562228887
32053,1932,historical,CNRM-CM6-1-HR,0.33466689053979265,0.34386618574752104
32443,1933,historical,CNRM-CM6-1-HR,0.33934804073455843,0.3506884913796679
