,arctic_trend,world_trend,AA,Ensemble_member,Model,No_arctic_crossing_year,World_crossing_year,gap
94,0.07595739100334505,0.02774148858014279,2.73804308604099,r25i1p1f1,EC-Earth3,2037.629,2033.196,4.432999999999993
95,0.04383968564092991,0.023094899416463477,1.8982410293451315,r2i1p1f1,EC-Earth3,2040.796,2036.724,4.072000000000116
96,0.06189848628622317,0.02473398954209436,2.5025678199175747,r4i1p1f1,EC-Earth3,2042.391,2038.491,3.900000000000091
97,0.035599012547840043,0.0211496582732641,1.6831956378624704,r6i1p1f1,EC-Earth3,2038.237,2034.536,3.701000000000022
98,0.0458516581980838,0.022726280885106014,2.017561009207333,r7i1p1f1,EC-Earth3,2035.775,2029.492,6.283000000000129
99,0.031973963420205725,0.019031148666624385,1.6800858413911517,r9i1p1f1,EC-Earth3,2045.961,2040.139,5.822000000000116
100,0.02198717018473006,0.015210235112725866,1.445550974181469,r1i1p1f1,EC-Earth3-CC,2053.753,2047.544,6.20900000000006
101,0.026598958687013566,0.02009344375921808,1.323763064497643,r5i1p1f1,EC-Earth3-Veg,2041.701,2036.769,4.932000000000016
102,0.0382157281987708,0.01958965414377266,1.9508117865837449,r1i1p1f1,EC-Earth3-Veg,2046.126,2041.633,4.492999999999938
103,0.05981316804962143,0.0214533304881626,2.7880597878555413,r1i1p1f1,FGOALS-f3-L,2038.148,2031.623,6.524999999999864
104,0.03915127389313575,0.014322955710797346,2.733463307690158,r1i1p1f1,FGOALS-g3,2051.369,2040.086,11.28300000000013
105,0.05774735417254533,0.02067270341429578,2.7934108575567986,r1i1p1f1,FIO-ESM-2-0,2040.443,2034.153,6.289999999999964
106,0.08522533538143065,0.02955601772710812,2.883518888380686,r1i1p1f1,GFDL-CM4,2031.664,2027.844,3.8199999999999363
107,0.07247536893890928,0.022277945962590594,3.2532338960068774,r1i1p1f1,GFDL-ESM4,2039.37,2029.233,10.136999999999944
108,0.0668114975967143,0.024469818627169362,2.7303634168555737,r2i1p1f1,GFDL-ESM4,2039.584,2034.373,5.211000000000013
109,0.056020181526779796,0.01602108134962927,3.496654208554787,r3i1p1f1,GFDL-ESM4,2052.551,2044.207,8.343999999999824
110,0.11087788978000714,0.03796773082440701,2.920319107106893,r1i1p1f2,GISS-E2-1-G,2024.928,2022.371,2.5570000000000164
111,0.053741169969313565,0.025843602302876856,2.0794767439727706,r1i1p3f1,GISS-E2-1-G,2035.767,2030.872,4.894999999999982
112,0.05378623049983743,0.023296766279133758,2.308742331677689,r2i1p3f1,GISS-E2-1-G,2035.036,2031.132,3.9039999999999964
113,0.04406292406839023,0.022899400794767714,1.9241955046464871,r3i1p3f1,GISS-E2-1-G,2032.796,2029.709,3.086999999999989
114,0.036769564316906284,0.021553835345114767,1.7059406703336537,r4i1p3f1,GISS-E2-1-G,2034.349,2031.183,3.16599999999994
115,0.03618827252823449,0.022502818077286903,1.6081662485091557,r5i1p3f1,GISS-E2-1-G,2037.183,2033.413,3.769999999999982
116,0.11651240740451327,0.032754027806713895,3.5571932738186978,r1i1p1f3,HadGEM3-GC31-LL,2029.392,2024.785,4.606999999999971
117,0.10760601009573963,0.03325262395648242,3.2360156069657293,r2i1p1f3,HadGEM3-GC31-LL,2030.368,2025.77,4.597999999999956
118,0.11755799579935285,0.045336849339367394,2.5929899742122924,r3i1p1f3,HadGEM3-GC31-LL,2024.076,2021.8,2.2760000000000673
119,0.15857886512297897,0.05099940032767583,3.109426073720381,r4i1p1f3,HadGEM3-GC31-LL,2024.653,2021.732,2.921000000000049
120,0.15270556151299614,0.04582891579238466,3.3320788605339655,r5i1p1f3,HadGEM3-GC31-LL,2025.169,2022.378,2.7910000000001673
121,0.041574462453332246,0.02012256449439545,2.066061831478368,r1i1p1f1,IITM-ESM,2044.001,2037.731,6.269999999999982
122,0.0822045700416986,0.022320930104368232,3.6828469807183826,r1i1p1f1,INM-CM4-8,2038.809,2032.548,6.260999999999967
123,0.03415416565566663,0.0180149092749553,1.8958833005697375,r1i1p1f1,INM-CM5-0,2037.132,2031.315,5.817000000000007
124,0.05875876825469712,0.025627714764633564,2.292782200611373,r1i1p1f1,IPSL-CM6A-LR,2036.644,2032.117,4.527000000000044
125,0.054840238424469875,0.023310792827544943,2.3525685647065813,r2i1p1f1,IPSL-CM6A-LR,2038.373,2033.87,4.503000000000156
126,0.0634372239942366,0.025554411866566214,2.482437252928285,r3i1p1f1,IPSL-CM6A-LR,2038.851,2033.448,5.40300000000002
127,0.06314193389945598,0.0238991253867315,2.642018604350752,r4i1p1f1,IPSL-CM6A-LR,2038.092,2032.217,5.875
128,0.07590103231883615,0.029418484940936684,2.5800455894048313,r5i1p1f1,IPSL-CM6A-LR,2032.718,2028.8,3.91800000000012
129,0.06644833932305705,0.026221488483975597,2.534117747116636,r6i1p1f1,IPSL-CM6A-LR,2035.107,2030.459,4.647999999999911
130,0.061571768636401396,0.0242516727219119,2.5388668790986118,r1i1p1f1,KACE-1-0-G,2031.678,2027.096,4.582000000000107
131,0.03832374999664089,0.016282143171981643,2.353728842194958,r1i1p1f1,KIOST-ESM,2047.971,2037.655,10.316000000000031
132,0.052572740227039574,0.018797761605832027,2.7967553440367507,r1i1p1f2,MCM-UA-1-0,2049.781,2038.857,10.923999999999978
133,0.10840366320955899,0.02889014646136722,3.752271154267759,r1i1p1f2,MIROC-ES2L,2035.661,2028.526,7.134999999999991
134,0.08057224484085083,0.02795861970861481,2.8818391494492963,r2i1p1f2,MIROC-ES2L,2031.467,2029.065,2.4020000000000437
135,0.117767957075499,0.0314743737198267,3.7417093068737777,r1i1p1f1,MIROC6,2029.413,2026.973,2.4400000000000546
136,0.08384282543685122,0.02818650811681648,2.974572979716823,r2i1p1f1,MIROC6,2032.852,2029.018,3.83400000000006
137,0.0884276636782998,0.029809688953550725,2.9664067886145085,r3i1p1f1,MIROC6,2033.373,2027.96,5.413000000000011
138,0.04087564769737659,0.01871729461870519,2.183843794205567,r1i1p1f1,MPI-ESM1-2-HR,2042.959,2038.616,4.343000000000075
139,0.047418396529315156,0.017923064808055313,2.6456633972557815,r2i1p1f1,MPI-ESM1-2-HR,2049.987,2043.586,6.401000000000067
140,0.041583619624904734,0.019259356818237365,2.159138543273041,r10i1p1f1,MPI-ESM1-2-LR,2045.186,2039.344,5.841999999999871
141,0.06231172016928109,0.021919578485065698,2.8427426290033573,r1i1p1f1,MPI-ESM1-2-LR,2041.45,2036.019,5.43100000000004
142,0.04985771530222733,0.02099276647306288,2.374994994880873,r2i1p1f1,MPI-ESM1-2-LR,2045.874,2041.321,4.553000000000111
143,0.05433052856048314,0.019709288034929297,2.756595188227865,r3i1p1f1,MPI-ESM1-2-LR,2043.02,2036.632,6.38799999999992
144,0.062081913564397184,0.021657649636799226,2.866512045652071,r4i1p1f1,MPI-ESM1-2-LR,2045.745,2040.659,5.085999999999785
145,0.034014346644239024,0.018721163406955697,1.8168927809049125,r5i1p1f1,MPI-ESM1-2-LR,2046.321,2039.784,6.536999999999807
146,0.06131617465590859,0.020692074753416348,2.9632685647332218,r6i1p1f1,MPI-ESM1-2-LR,2044.345,2038.3,6.045000000000073
147,0.04979916931204489,0.020491028987315852,2.4302912920025177,r7i1p1f1,MPI-ESM1-2-LR,2043.781,2037.618,6.163000000000011
148,0.060557170250112785,0.01897082250178853,3.192121493119425,r8i1p1f1,MPI-ESM1-2-LR,2044.584,2034.822,9.762000000000171
149,0.049807807819608314,0.019759129878068462,2.520749047501946,r9i1p1f1,MPI-ESM1-2-LR,2043.03,2036.758,6.2719999999999345
150,0.0747283655635925,0.0324998014066577,2.2993483753498913,r1i1p1f1,MRI-ESM2-0,2028.759,2026.796,1.9629999999999654
151,0.06405416997404696,0.02801822975214356,2.2861604941028237,r1i1p1f1,NESM3,2030.142,2027.926,2.216000000000122
152,0.05715642072281547,0.023839465848843736,2.3975545880608595,r2i1p1f1,NESM3,2033.674,2030.32,3.354000000000042
153,0.03348120240469837,0.026773903313138434,1.2505162961527743,r1i1p1f1,NorESM2-LM,2036.559,2035.096,1.4629999999999654
154,0.015025899050363941,0.03277149617385033,0.4585051280738809,r2i1p1f1,NorESM2-LM,2023.581,2022.908,0.6730000000000018
155,0.03877538102212027,0.04525353179949478,0.8568476200691404,r3i1p1f1,NorESM2-LM,2022.808,2020.242,2.566000000000031
156,0.08572016144643685,0.02923664984454809,2.9319419941139913,r1i1p1f1,NorESM2-MM,2037.036,2035.413,1.6230000000000473
157,0.12069851665522609,0.055957446540684214,2.156969699599703,r1i1p1f1,TaiESM1,2023.762,2022.187,1.5750000000000455
158,0.1289956796197623,0.036624795871403076,3.522085968006258,r10i1p1f2,UKESM1-0-LL,2027.036,2023.739,3.2970000000000255
159,0.21435402590478353,0.0637066219830639,3.364705571137778,r11i1p1f2,UKESM1-0-LL,2021.826,2019.752,2.074000000000069
160,0.17899515731901544,0.050179128799584076,3.5671236548152088,r12i1p1f2,UKESM1-0-LL,2024.474,2022.324,2.1499999999998636
