,arctic_trend,world_trend,AA,Ensemble_member,Model,No_arctic_crossing_year,World_crossing_year,gap
92,0.09328698372038681,0.033614498400015354,2.7752008258538883,r5i1p1f1,INM-CM5-0,2034.936,2029.878,5.057999999999993
93,0.05685236634543233,0.022348014958289173,2.543955982289382,r1i1p1f1,IPSL-CM5A2-INCA,2043.657,2038.716,4.941000000000031
94,0.08960650339402089,0.03263289676479442,2.7458948569558714,r1i1p1f1,IPSL-CM6A-LR,2036.513,2032.81,3.7029999999999745
95,0.09044121869605555,0.030580629944001958,2.957467483883358,r2i1p1f1,IPSL-CM6A-LR,2037.068,2032.374,4.69399999999996
96,0.06943423852577606,0.030547750454135623,2.2729738685676573,r3i1p1f1,IPSL-CM6A-LR,2038.398,2034.205,4.192999999999984
97,0.08919211191926911,0.03375147878774427,2.6426134534779635,r4i1p1f1,IPSL-CM6A-LR,2035.397,2031.96,3.436999999999898
98,0.09331296025143174,0.03945945355532644,2.364780853353603,r5i1p1f1,IPSL-CM6A-LR,2030.616,2027.737,2.8789999999999054
99,0.08504223301908394,0.03297631005678963,2.578888689262983,r6i1p1f1,IPSL-CM6A-LR,2035.143,2030.811,4.332000000000107
100,0.043690899198282944,0.02798797131879811,1.5610598817834993,r7i1p1f1,IPSL-CM6A-LR,2039.198,2035.772,3.4260000000001583
101,0.08588405335793692,0.03203941700404515,2.680574785336874,r8i1p1f1,IPSL-CM6A-LR,2033.385,2030.808,2.576999999999998
102,0.07957665342375078,0.032329638029217185,2.46141492063212,r9i1p1f1,IPSL-CM6A-LR,2036.783,2031.291,5.491999999999962
103,0.08465749239300976,0.03093817617286073,2.7363439887342857,r1i1p1f1,KACE-1-0-G,2029.741,2026.504,3.23700000000008
104,0.06859974155904176,0.021914710464928756,3.130305630495346,r1i1p1f2,MCM-UA-1-0,2043.062,2036.402,6.6599999999998545
105,0.11720867192207744,0.035710153478987906,3.2822225754656533,r1i1p1f2,MIROC-ES2L,2032.263,2027.57,4.692999999999984
106,0.0769558351351023,0.03201797855988424,2.4035194786319622,r2i1p1f2,MIROC-ES2L,2032.341,2029.779,2.561999999999898
107,0.14189621798309607,0.03855653148715858,3.6802122107471003,r1i1p1f1,MIROC6,2035.094,2030.257,4.836999999999989
108,0.1499451384931155,0.04117921955006847,3.6412816981827953,r2i1p1f1,MIROC6,2032.441,2028.869,3.5720000000001164
109,0.10480883840697083,0.03862120362666489,2.7137641648902058,r3i1p1f1,MIROC6,2032.156,2029.667,2.4890000000000327
110,0.06388967774182557,0.028896217391982944,2.2110048825820128,r10i1p1f1,MPI-ESM1-2-HR,2038.296,2034.165,4.1310000000000855
111,0.06875431256678148,0.027232185369068646,2.524744585679681,r1i1p1f1,MPI-ESM1-2-HR,2041.15,2036.224,4.926000000000158
112,0.06168458182461522,0.02405049522064381,2.5647946646715236,r2i1p1f1,MPI-ESM1-2-HR,2041.789,2035.743,6.046000000000049
113,0.06733292509662234,0.026575009743883524,2.5336933361659297,r3i1p1f1,MPI-ESM1-2-HR,2042.041,2038.013,4.02800000000002
114,0.05153422873531158,0.02871285202964238,1.7948139976519581,r4i1p1f1,MPI-ESM1-2-HR,2037.438,2034.371,3.0670000000000073
115,0.07522886463430449,0.03153047560273145,2.3859096063805487,r5i1p1f1,MPI-ESM1-2-HR,2038.884,2035.934,2.9500000000000455
116,0.06183970651675852,0.026341136260914524,2.3476476452732773,r6i1p1f1,MPI-ESM1-2-HR,2040.868,2036.949,3.918999999999869
117,0.06028717403161505,0.025927955739925613,2.3251803819913497,r7i1p1f1,MPI-ESM1-2-HR,2042.829,2039.644,3.1849999999999454
118,0.029960934107250276,0.02154166019193828,1.3908368176034462,r8i1p1f1,MPI-ESM1-2-HR,2046.27,2042.995,3.275000000000091
119,0.03856692304592047,0.02038760334369469,1.8916849811014265,r9i1p1f1,MPI-ESM1-2-HR,2047.856,2042.116,5.740000000000009
120,0.05643766750619189,0.02903055583249728,1.944078089025586,r10i1p1f1,MPI-ESM1-2-LR,2041.061,2038.052,3.0090000000000146
121,0.06719463951880983,0.02834256113254903,2.3708033725167654,r1i1p1f1,MPI-ESM1-2-LR,2040.016,2035.191,4.8250000000000455
122,0.06772603741072127,0.02884266210422883,2.3481201966025,r2i1p1f1,MPI-ESM1-2-LR,2036.534,2032.431,4.1030000000000655
123,0.08446866219304194,0.028906942755812695,2.9220890948786598,r3i1p1f1,MPI-ESM1-2-LR,2040.004,2034.406,5.597999999999956
124,0.06871050764013842,0.02419572517795334,2.8397788094711065,r4i1p1f1,MPI-ESM1-2-LR,2042.755,2037.492,5.263000000000147
125,0.06250072888745664,0.02688054522691639,2.3251287635666174,r5i1p1f1,MPI-ESM1-2-LR,2040.511,2036.919,3.591999999999871
126,0.06889160176575115,0.027945416328872912,2.465220090300572,r6i1p1f1,MPI-ESM1-2-LR,2040.098,2035.917,4.18100000000004
127,0.0688843222478469,0.028370859070975363,2.427995644246056,r7i1p1f1,MPI-ESM1-2-LR,2040.721,2037.384,3.336999999999989
128,0.08351381765846827,0.027622907327109047,3.0233536488213186,r8i1p1f1,MPI-ESM1-2-LR,2039.989,2034.821,5.16800000000012
129,0.061364287581031955,0.02829881073646488,2.1684405098324513,r9i1p1f1,MPI-ESM1-2-LR,2038.925,2034.455,4.470000000000027
130,0.09496516091424763,0.039576989410579154,2.3995044173032247,r1i1p1f1,MRI-ESM2-0,2030.276,2026.628,3.6480000000001382
131,0.12154318311919095,0.0381581407295957,3.185249092205409,r2i1p1f1,MRI-ESM2-0,2032.678,2028.748,3.9300000000000637
132,0.07402342543123089,0.034726182061230154,2.1316315539874426,r3i1p1f1,MRI-ESM2-0,2029.95,2026.081,3.869000000000142
133,0.09753368945718388,0.04000603592208951,2.4379743508486484,r4i1p1f1,MRI-ESM2-0,2029.611,2026.362,3.2490000000000236
134,0.08637413724190834,0.03279993683438613,2.6333629140211388,r5i1p1f1,MRI-ESM2-0,2034.484,2030.612,3.8719999999998436
135,0.020354584615898563,0.03345222306080371,0.6084673230505934,r1i1p1f1,NorESM2-LM,2036.25,2034.722,1.52800000000002
136,0.1286958345112859,0.0421468624926385,3.0535092507482453,r1i1p1f1,NorESM2-MM,2034.379,2031.94,2.438999999999851
137,0.16205478181322086,0.0631424848730571,2.5664935762192287,r1i1p1f1,TaiESM1,2026.557,2024.312,2.2450000000001182
138,0.1682638900414971,0.05042151478417799,3.337144684401617,r10i1p1f2,UKESM1-0-LL,2027.864,2025.293,2.57100000000014
139,0.25029581002804735,0.07615709398937709,3.2865724900553626,r11i1p1f2,UKESM1-0-LL,2022.28,2020.266,2.0139999999998963
140,0.2107302789304879,0.06284533679165206,3.353156967383455,r12i1p1f2,UKESM1-0-LL,2024.694,2022.36,2.33400000000006
141,0.1898878550712288,0.054730991057528856,3.469475911218816,r16i1p1f2,UKESM1-0-LL,2026.964,2023.546,3.4179999999998927
142,0.17212611677423617,0.046456616782556664,3.7050936700768395,r17i1p1f2,UKESM1-0-LL,2026.828,2023.258,3.5699999999999363
143,0.16097439819138407,0.04998566640202341,3.2204111654069663,r18i1p1f2,UKESM1-0-LL,2027.405,2023.915,3.490000000000009
144,0.1665532361836027,0.05943649781144082,2.802204744835137,r19i1p1f2,UKESM1-0-LL,2025.492,2022.908,2.58400000000006
145,0.1841610420792325,0.05448702393936378,3.3799064210990357,r1i1p1f2,UKESM1-0-LL,2025.301,2022.264,3.0370000000000346
146,0.2718642876290334,0.07151113580875648,3.8017056302403724,r2i1p1f2,UKESM1-0-LL,2022.958,2020.783,2.175000000000182
147,0.1797962969784727,0.05336481812262692,3.369191600453301,r3i1p1f2,UKESM1-0-LL,2026.676,2023.55,3.1259999999999764
148,0.20325381676109588,0.05433149044250855,3.7409946810896177,r4i1p1f2,UKESM1-0-LL,2027.401,2024.421,2.980000000000018
149,0.20035024019790207,0.04905761531368936,4.083978377603589,r8i1p1f2,UKESM1-0-LL,2028.66,2025.097,3.563000000000102
150,0.22564725423936074,0.0660946368578735,3.414002481390146,r9i1p1f2,UKESM1-0-LL,2023.309,2021.131,2.1779999999998836
151,0.08777658477218499,0.042099921643059625,2.084958388198221,r1i1p1f2,UKESM1-1-LL,2028.591,2025.985,2.6059999999999945
